record_id,building_id,date,electricity_kwh,natural_gas_kwh,renewable_kwh,peak_demand_kw,occupancy_rate,operating_hours,is_statistical_outlier
354,B001,2020-12-19,3690.34,384.87,0.0,1091.04,0.113,4.0,False
355,B001,2020-12-20,4357.69,595.3,0.0,1292.01,0.061,4.0,False
356,B001,2020-12-21,3720.91,394.74,0.0,464.56,0.277,10.0,False
357,B001,2020-12-22,4397.35,441.57,0.0,546.9,0.278,10.0,False
358,B001,2020-12-23,3843.15,366.6,0.0,486.94,0.337,10.0,False
359,B001,2020-12-24,3520.77,310.12,0.0,431.54,0.275,10.0,False
360,B001,2020-12-25,3835.2,336.71,0.0,500.3,0.237,10.0,False
361,B001,2020-12-26,3682.0,406.14,0.0,1232.31,0.206,4.0,False
362,B001,2020-12-27,4632.89,546.28,0.0,1584.26,0.145,4.0,False
363,B001,2020-12-28,4874.66,607.86,0.0,610.48,0.345,10.0,False
364,B001,2020-12-29,4793.0,560.76,0.0,586.19,0.33,10.0,False
365,B001,2020-12-30,4221.84,436.51,0.0,501.34,0.347,10.0,False
366,B001,2020-12-31,4767.56,613.8,0.0,615.04,0.322,10.0,False
367,B001,2021-01-01,4772.98,586.31,0.0,553.45,0.323,10.0,False
368,B001,2021-01-02,3599.46,370.02,0.0,1227.74,0.126,4.0,False
369,B001,2021-01-03,3878.65,464.49,0.0,1230.74,0.098,4.0,False
370,B001,2021-01-04,4930.73,523.09,0.0,642.13,0.344,10.0,False
371,B001,2021-01-05,4589.57,562.36,0.0,573.7,0.287,10.0,False
372,B001,2021-01-06,3948.23,424.79,0.0,454.41,0.306,10.0,False
373,B001,2021-01-07,4350.65,531.74,0.0,586.12,0.319,10.0,False
374,B001,2021-01-08,5624.4,779.06,0.0,713.43,0.323,10.0,False
375,B001,2021-01-09,3150.03,311.64,0.0,985.68,0.069,4.0,False
376,B001,2021-01-10,4294.79,522.26,0.0,1438.48,0.13,4.0,False
377,B001,2021-01-11,5081.14,588.26,0.0,628.47,0.249,10.0,False
378,B001,2021-01-12,4978.91,176.1,0.0,653.17,0.309,10.0,False
379,B001,2021-01-13,4553.75,479.0,0.0,606.3,0.339,10.0,False
380,B001,2021-01-14,4558.32,491.8,0.0,636.17,0.39,10.0,False
381,B001,2021-01-15,4434.42,466.45,0.0,595.14,0.329,10.0,False
382,B001,2021-01-16,4355.18,524.24,0.0,1258.54,0.163,4.0,False
383,B001,2021-01-17,3983.83,451.51,0.0,1300.97,0.066,4.0,False
384,B001,2021-01-18,4940.07,528.53,0.0,644.22,0.327,10.0,False
385,B001,2021-01-19,3659.89,336.24,0.0,432.17,0.244,10.0,False
386,B001,2021-01-20,4421.96,479.75,0.0,591.46,0.36,10.0,False
387,B001,2021-01-21,4842.24,612.84,0.0,602.23,0.247,10.0,False
388,B001,2021-01-22,4591.02,500.86,0.0,599.56,0.251,10.0,False
389,B001,2021-01-23,4149.71,476.63,0.0,1262.67,0.158,4.0,False
390,B001,2021-01-24,5194.09,729.38,0.0,1550.8,0.204,4.0,False
391,B001,2021-01-25,5749.63,794.58,0.0,718.13,0.353,10.0,False
392,B001,2021-01-26,5159.69,584.78,0.0,619.99,0.282,10.0,False
393,B001,2021-01-27,4670.29,522.22,0.0,652.29,0.251,10.0,False
394,B001,2021-01-28,4402.12,510.99,0.0,586.24,0.279,10.0,False
395,B001,2021-01-29,3640.44,363.4,0.0,422.07,0.306,10.0,False
396,B001,2021-01-30,4420.84,551.27,0.0,1377.23,0.116,4.0,False
397,B001,2021-01-31,4194.28,547.87,0.0,1445.16,0.069,4.0,False
398,B001,2021-02-01,4974.1,609.48,0.0,646.1,0.364,10.0,False
399,B001,2021-02-02,4725.55,564.46,0.0,600.72,0.365,10.0,False
400,B001,2021-02-03,4699.76,524.09,0.0,603.56,0.394,10.0,False
401,B001,2021-02-04,4474.63,544.13,0.0,548.58,0.217,10.0,False
402,B001,2021-02-05,5265.68,737.75,0.0,656.68,0.26,10.0,False
403,B001,2021-02-06,4802.55,702.11,0.0,1439.88,0.116,4.0,False
404,B001,2021-02-07,3759.93,406.8,0.0,1247.95,0.12,4.0,False
405,B001,2021-02-08,5075.55,634.48,0.0,613.69,0.278,10.0,False
406,B001,2021-02-09,5202.31,712.34,0.0,653.51,0.257,10.0,False
407,B001,2021-02-10,4058.11,407.5,0.0,560.71,0.25,10.0,False
408,B001,2021-02-11,3992.51,350.52,0.0,499.65,0.401,10.0,False
409,B001,2021-02-12,4054.06,443.51,0.0,500.38,0.229,10.0,False
410,B001,2021-02-13,3893.22,404.86,0.0,1222.16,0.042,4.0,False
411,B001,2021-02-14,4061.05,419.89,0.0,1230.78,0.061,4.0,False
412,B001,2021-02-15,5858.65,815.23,0.0,781.04,0.31,10.0,False
413,B001,2021-02-16,3536.75,334.26,0.0,466.74,0.286,10.0,False
414,B001,2021-02-17,3714.86,332.62,0.0,450.67,0.321,10.0,False
415,B001,2021-02-18,3578.81,290.46,0.0,449.16,0.265,10.0,False
416,B001,2021-02-19,4352.37,482.72,0.0,558.4,0.304,10.0,False
417,B001,2021-02-20,4099.63,492.22,0.0,1400.91,0.124,4.0,False
418,B001,2021-02-21,3163.02,272.2,0.0,975.67,0.199,4.0,False
419,B001,2021-02-22,4217.11,408.49,0.0,545.93,0.389,10.0,False
420,B001,2021-02-23,3668.96,334.93,0.0,508.15,0.292,10.0,False
421,B001,2021-02-24,4010.42,446.01,0.0,487.37,0.343,10.0,False
422,B001,2021-02-25,4432.03,435.85,0.0,590.38,0.308,10.0,False
423,B001,2021-02-26,4941.36,572.07,0.0,649.2,0.339,10.0,False
424,B001,2021-02-27,3467.5,350.26,0.0,1029.34,0.139,4.0,False
425,B001,2021-02-28,4141.54,434.4,0.0,1445.59,0.157,4.0,False
426,B001,2021-03-01,3178.12,220.1,0.0,427.64,0.343,10.0,False
427,B001,2021-03-02,4228.34,388.47,0.0,531.57,0.321,10.0,False
428,B001,2021-03-03,5326.68,680.79,0.0,687.12,0.307,10.0,False
429,B001,2021-03-04,4046.45,395.54,0.0,501.85,0.352,10.0,False
430,B001,2021-03-05,4048.17,373.1,0.0,492.03,0.293,10.0,False
431,B001,2021-03-06,3846.09,395.37,0.0,1321.17,0.091,4.0,False
432,B001,2021-03-07,4005.33,443.02,0.0,1297.98,0.042,4.0,False
433,B001,2021-03-08,3990.19,345.69,0.0,495.73,0.321,10.0,False
434,B001,2021-03-09,5090.22,546.13,0.0,693.71,0.335,10.0,False
435,B001,2021-03-10,3692.6,318.84,0.0,465.48,0.214,10.0,False
436,B001,2021-03-11,4122.6,441.07,0.0,493.15,0.269,10.0,False
437,B001,2021-03-12,4312.27,429.19,0.0,512.36,0.338,10.0,False
438,B001,2021-03-13,2827.83,223.85,0.0,979.28,0.113,4.0,False
439,B001,2021-03-14,3449.7,291.88,0.0,1074.24,0.123,4.0,False
440,B001,2021-03-15,3739.11,335.88,0.0,466.96,0.346,10.0,False
441,B001,2021-03-16,4323.78,388.4,0.0,555.35,0.295,10.0,False
442,B001,2021-03-17,3724.88,325.94,0.0,482.03,0.319,10.0,False
443,B001,2021-03-18,3966.74,390.1,0.0,499.03,0.246,10.0,False
444,B001,2021-03-19,4351.52,466.87,0.0,602.23,0.318,10.0,False
445,B001,2021-03-20,2758.7,218.37,0.0,850.2,0.053,4.0,False
446,B001,2021-03-21,2396.29,158.58,0.0,705.86,0.055,4.0,False
447,B001,2021-03-22,3357.29,259.06,0.0,469.63,0.275,10.0,False
448,B001,2021-03-23,3571.0,288.8,0.0,430.28,0.327,10.0,False
449,B001,2021-03-24,4054.59,402.34,0.0,562.03,0.303,10.0,False
450,B001,2021-03-25,3118.1,222.07,0.0,424.51,0.261,10.0,False
451,B001,2021-03-26,3287.83,248.09,0.0,442.01,0.344,10.0,False
452,B001,2021-03-27,2803.66,199.68,0.0,829.33,0.136,4.0,False
453,B001,2021-03-28,3021.05,202.46,0.0,875.12,0.172,4.0,False
454,B001,2021-03-29,2509.29,148.69,0.0,299.29,0.255,10.0,False
455,B001,2021-03-30,4050.57,376.88,0.0,506.49,0.372,10.0,False
456,B001,2021-03-31,3907.7,369.32,0.0,526.76,0.379,10.0,False
457,B001,2021-04-01,3311.71,248.02,0.0,413.36,0.346,10.0,False
458,B001,2021-04-02,3900.4,342.43,0.0,451.6,0.324,10.0,False
459,B001,2021-04-03,3309.81,295.39,0.0,966.4,0.145,4.0,False
460,B001,2021-04-04,2217.75,130.8,0.0,701.44,0.137,4.0,False
461,B001,2021-04-05,3612.3,311.9,0.0,418.01,0.231,10.0,False
462,B001,2021-04-06,3221.78,233.99,0.0,431.37,0.27,10.0,False
463,B001,2021-04-07,4060.64,376.62,0.0,491.85,0.295,10.0,False
464,B001,2021-04-08,2772.74,194.36,0.0,352.64,0.248,10.0,False
465,B001,2021-04-09,2858.85,158.43,0.0,385.4,0.372,10.0,False
466,B001,2021-04-10,2151.27,116.28,0.0,692.77,0.145,4.0,False
467,B001,2021-04-11,2228.68,123.51,0.0,763.73,0.209,4.0,False
468,B001,2021-04-12,3306.09,226.18,0.0,450.21,0.34,10.0,False
469,B001,2021-04-13,2496.99,132.25,0.0,297.97,0.23,10.0,False
470,B001,2021-04-14,2783.93,168.03,0.0,321.72,0.365,10.0,False
471,B001,2021-04-15,2911.92,204.93,0.0,397.79,0.277,10.0,False
472,B001,2021-04-16,2871.17,170.13,0.0,377.26,0.368,10.0,False
473,B001,2021-04-17,2047.46,106.77,0.0,706.24,0.195,4.0,False
474,B001,2021-04-18,3674.67,290.88,0.0,1075.57,0.188,4.0,False
475,B001,2021-04-19,3187.35,238.7,0.0,445.19,0.354,10.0,False
476,B001,2021-04-20,2897.77,180.5,0.0,404.56,0.322,10.0,False
477,B001,2021-04-21,3259.82,245.05,0.0,396.73,0.299,10.0,False
478,B001,2021-04-22,3271.59,243.16,0.0,381.03,0.394,10.0,False
479,B001,2021-04-23,2705.39,171.52,0.0,336.28,0.314,10.0,False
480,B001,2021-04-24,1946.81,162.3,0.0,612.55,0.101,4.0,False
481,B001,2021-04-25,1901.18,84.8,0.0,578.54,0.142,4.0,False
482,B001,2021-04-26,2354.02,121.48,0.0,273.9,0.357,10.0,False
483,B001,2021-04-27,2404.79,126.06,0.0,328.66,0.356,10.0,False
484,B001,2021-04-28,2650.97,110.46,0.0,318.87,0.246,10.0,False
485,B001,2021-04-29,2942.41,175.97,0.0,402.61,0.354,10.0,False
486,B001,2021-04-30,2446.35,120.29,0.0,297.15,0.334,10.0,False
487,B001,2021-05-01,2384.05,139.95,0.0,812.05,0.103,4.0,False
488,B001,2021-05-02,2568.57,170.7,0.0,783.86,0.079,4.0,False
489,B001,2021-05-03,2598.2,108.26,0.0,305.34,0.299,10.0,False
490,B001,2021-05-04,2282.33,120.26,0.0,309.41,0.376,10.0,False
491,B001,2021-05-05,2228.68,92.86,0.0,271.76,0.378,10.0,False
492,B001,2021-05-06,2354.01,118.29,0.0,288.89,0.235,10.0,False
493,B001,2021-05-07,2697.69,112.4,0.0,337.74,0.29,10.0,False
494,B001,2021-05-08,2324.23,134.53,0.0,756.22,0.123,4.0,False
495,B001,2021-05-09,2433.81,101.41,0.0,796.49,0.195,4.0,False
496,B001,2021-05-10,2523.32,105.14,0.0,294.96,0.34,10.0,False
497,B001,2021-05-11,2804.59,183.26,0.0,389.35,0.289,10.0,False
498,B001,2021-05-12,2297.89,112.37,0.0,267.25,0.308,10.0,False
499,B001,2021-05-13,2795.61,116.48,0.0,379.91,0.336,10.0,False
500,B001,2021-05-14,3109.44,129.56,0.0,413.2,0.337,10.0,False
501,B001,2021-05-15,2611.67,108.82,0.0,798.11,0.204,4.0,False
502,B001,2021-05-16,1978.97,87.74,0.0,642.81,0.193,4.0,False
503,B001,2021-05-17,3306.37,124.76,0.0,317.9,0.362,10.0,False
504,B001,2021-05-18,2482.82,103.45,0.0,326.92,0.262,10.0,False
505,B001,2021-05-19,1881.77,79.91,0.0,251.11,0.265,10.0,False
506,B001,2021-05-20,1984.32,82.68,0.0,253.74,0.25,10.0,False
507,B001,2021-05-21,2195.18,91.47,0.0,291.75,0.321,10.0,False
508,B001,2021-05-22,2637.64,109.9,0.0,790.98,0.097,4.0,False
509,B001,2021-05-23,3906.98,162.79,0.0,1292.37,0.15,4.0,False
510,B001,2021-05-24,3313.15,138.05,0.0,416.44,0.337,10.0,False
511,B001,2021-05-25,2122.01,88.42,0.0,293.95,0.312,10.0,False
512,B001,2021-05-26,2089.94,90.42,0.0,285.04,0.345,10.0,False
513,B001,2021-05-27,3194.48,133.1,0.0,367.47,0.269,10.0,False
514,B001,2021-05-28,3953.16,164.72,0.0,529.78,0.228,10.0,False
515,B001,2021-05-29,3185.36,132.72,0.0,1035.74,0.086,4.0,False
516,B001,2021-05-30,2627.19,109.47,0.0,872.6,0.163,4.0,False
517,B001,2021-05-31,2738.17,114.09,0.0,332.57,0.394,10.0,False
518,B001,2021-06-01,3080.43,128.35,0.0,415.76,0.376,10.0,False
519,B001,2021-06-02,3898.77,162.45,0.0,462.07,0.292,10.0,False
520,B001,2021-06-03,3158.26,131.59,0.0,434.17,0.35,10.0,False
521,B001,2021-06-04,2967.43,123.64,0.0,373.48,0.232,10.0,False
522,B001,2021-06-05,2195.09,91.46,0.0,645.68,0.199,4.0,False
523,B001,2021-06-06,4831.39,201.31,0.0,1600.61,0.148,4.0,False
524,B001,2021-06-07,2449.68,102.07,0.0,305.4,0.342,10.0,False
525,B001,2021-06-08,2216.43,92.35,0.0,268.99,0.206,10.0,False
526,B001,2021-06-09,3275.26,136.47,0.0,431.44,0.325,10.0,False
527,B001,2021-06-10,3344.77,139.37,0.0,412.53,0.394,10.0,False
528,B001,2021-06-11,4228.53,176.19,0.0,509.21,0.317,10.0,False
529,B001,2021-06-12,3819.39,159.14,0.0,1241.98,0.118,4.0,False
530,B001,2021-06-13,2235.14,93.13,0.0,691.55,0.11,4.0,False
531,B001,2021-06-14,2713.81,113.08,0.0,315.67,0.266,10.0,False
532,B001,2021-06-15,2530.75,105.45,0.0,305.39,0.307,10.0,False
533,B001,2021-06-16,4466.19,186.09,0.0,563.95,0.242,10.0,False
534,B001,2021-06-17,4182.88,174.29,0.0,541.1,0.325,10.0,False
535,B001,2021-06-18,3469.53,144.56,0.0,441.2,0.358,10.0,False
536,B001,2021-06-19,3226.46,134.44,0.0,1112.88,0.101,4.0,False
537,B001,2021-06-20,2453.33,102.22,0.0,757.71,0.142,4.0,False
538,B001,2021-06-21,2616.19,109.01,0.0,357.59,0.299,10.0,False
539,B001,2021-06-22,2821.83,117.58,0.0,358.28,0.322,10.0,False
540,B001,2021-06-23,4141.88,172.58,0.0,546.87,0.348,10.0,False
541,B001,2021-06-24,3846.62,160.28,0.0,494.31,0.323,10.0,False
542,B001,2021-06-25,3132.1,130.5,0.0,368.71,0.346,10.0,False
543,B001,2021-06-26,3845.18,160.22,0.0,1207.02,0.149,4.0,False
544,B001,2021-06-27,4018.96,167.46,0.0,1325.05,0.166,4.0,False
545,B001,2021-06-28,2995.52,124.81,0.0,365.16,0.318,10.0,False
546,B001,2021-06-29,3666.98,152.79,0.0,451.98,0.319,10.0,False
547,B001,2021-06-30,4358.78,181.62,0.0,577.66,0.337,10.0,False
548,B001,2021-07-01,3814.13,158.92,0.0,508.58,0.299,10.0,False
549,B001,2021-07-02,2891.05,120.46,0.0,371.23,0.325,10.0,False
550,B001,2021-07-03,3040.61,126.69,0.0,1014.11,0.078,4.0,False
551,B001,2021-07-04,3229.23,134.55,0.0,1098.33,0.032,4.0,False
552,B001,2021-07-05,3659.53,152.48,0.0,467.4,0.307,10.0,False
553,B001,2021-07-06,3846.13,176.1,0.0,509.18,0.263,10.0,False
554,B001,2021-07-07,5357.78,223.24,0.0,617.79,0.3045,10.0,False
555,B001,2021-07-08,3867.21,161.13,0.0,447.56,0.262,10.0,False
556,B001,2021-07-09,2401.47,100.06,0.0,312.35,0.341,10.0,False
557,B001,2021-07-10,3039.66,148.67,0.0,1167.56,0.087,4.0,False
558,B001,2021-07-11,5212.86,217.2,0.0,1594.41,0.121,4.0,False
559,B001,2021-07-12,3761.76,156.74,0.0,490.69,0.246,10.0,False
560,B001,2021-07-13,3307.91,137.83,0.0,388.82,0.242,10.0,False
561,B001,2021-07-14,4029.03,167.88,0.0,540.83,0.316,10.0,False
562,B001,2021-07-15,4602.43,191.77,0.0,569.9,0.282,10.0,False
563,B001,2021-07-16,3869.16,161.22,0.0,500.23,0.339,10.0,False
564,B001,2021-07-17,2399.07,99.96,0.0,836.56,0.185,4.0,False
565,B001,2021-07-18,2615.2,108.97,0.0,836.3,0.042,4.0,False
566,B001,2021-07-19,4705.71,196.07,0.0,603.12,0.355,10.0,False
567,B001,2021-07-20,4226.37,176.1,0.0,496.93,0.252,10.0,False
568,B001,2021-07-21,3312.3,138.01,0.0,384.59,0.283,10.0,False
569,B001,2021-07-22,3703.48,154.31,0.0,511.32,0.23,10.0,False
570,B001,2021-07-23,3674.15,153.09,0.0,502.11,0.231,10.0,False
571,B001,2021-07-24,2854.2,118.92,0.0,965.15,0.023,4.0,False
572,B001,2021-07-25,3721.36,155.06,0.0,1301.13,0.1,4.0,False
573,B001,2021-07-26,4169.29,173.72,0.0,489.56,0.303,10.0,False
574,B001,2021-07-27,2915.28,121.47,0.0,391.07,0.281,10.0,False
575,B001,2021-07-28,4141.63,172.57,0.0,487.87,0.21,10.0,False
576,B001,2021-07-29,2672.97,194.36,0.0,349.81,0.202,10.0,False
577,B001,2021-07-30,2914.37,121.43,0.0,387.46,0.301,10.0,False
578,B001,2021-07-31,3088.7,128.7,0.0,1021.88,0.159,4.0,False
579,B001,2021-08-01,5143.37,214.31,0.0,1563.87,0.132,4.0,False
580,B001,2021-08-02,2524.39,105.18,0.0,346.05,0.393,10.0,False
581,B001,2021-08-03,3496.28,145.68,0.0,451.55,0.298,10.0,False
582,B001,2021-08-04,4556.04,189.83,0.0,627.99,0.316,10.0,False
583,B001,2021-08-05,5173.52,215.56,0.0,652.47,0.299,10.0,False
584,B001,2021-08-06,4895.58,203.98,0.0,604.97,0.261,10.0,False
585,B001,2021-08-07,3060.49,127.52,0.0,1051.78,0.112,4.0,False
586,B001,2021-08-08,4091.5,170.48,0.0,1384.9,0.162,4.0,False
587,B001,2021-08-09,4238.97,176.62,0.0,496.61,0.344,10.0,False
588,B001,2021-08-10,4114.18,171.42,0.0,518.25,0.318,10.0,False
589,B001,2021-08-11,4414.01,183.92,0.0,515.97,0.379,10.0,False
590,B001,2021-08-12,2572.66,107.19,0.0,351.82,0.323,10.0,False
591,B001,2021-08-13,3479.57,144.98,0.0,441.76,0.316,10.0,False
592,B001,2021-08-14,3691.16,153.8,0.0,1121.54,0.195,4.0,False
593,B001,2021-08-15,2363.29,98.47,0.0,689.82,0.084,4.0,False
594,B001,2021-08-16,4555.33,189.81,0.0,557.24,0.371,10.0,False
595,B001,2021-08-17,2158.77,89.95,0.0,267.94,0.251,10.0,False
596,B001,2021-08-18,3724.61,155.19,0.0,518.69,0.287,10.0,False
597,B001,2021-08-19,4896.17,204.01,0.0,684.25,0.208,10.0,False
598,B001,2021-08-20,3546.8,147.78,0.0,448.92,0.313,10.0,False
599,B001,2021-08-21,2686.29,111.93,0.0,925.73,0.186,4.0,False
600,B001,2021-08-22,2042.31,85.1,0.0,689.12,0.073,4.0,False
601,B001,2021-08-23,3988.27,166.18,0.0,535.37,0.286,10.0,False
602,B001,2021-08-24,3974.09,165.59,0.0,483.73,0.289,10.0,False
603,B001,2021-08-25,3561.3,148.39,0.0,475.66,0.289,10.0,False
604,B001,2021-08-26,2965.06,123.54,0.0,414.45,0.248,10.0,False
605,B001,2021-08-27,2049.12,92.49,0.0,278.68,0.302,10.0,False
606,B001,2021-08-28,3329.75,138.74,0.0,1070.13,0.199,4.0,False
607,B001,2021-08-29,2515.09,104.8,0.0,723.23,0.095,4.0,False
608,B001,2021-08-30,2702.82,112.62,0.0,336.28,0.312,10.0,False
609,B001,2021-08-31,4421.61,184.23,0.0,580.79,0.311,10.0,False
610,B001,2021-09-01,2026.06,93.62,0.0,240.01,0.28,10.0,False
611,B001,2021-09-02,1950.44,88.56,0.0,244.08,0.314,10.0,False
612,B001,2021-09-03,3218.62,134.11,0.0,427.3,0.281,10.0,False
613,B001,2021-09-04,2519.71,104.99,0.0,864.79,0.141,4.0,False
614,B001,2021-09-05,2489.66,103.74,0.0,824.93,0.116,4.0,False
615,B001,2021-09-06,2901.82,120.91,0.0,378.01,0.23,10.0,False
616,B001,2021-09-07,3017.5,125.73,0.0,364.06,0.21,10.0,False
617,B001,2021-09-08,1887.65,78.65,0.0,248.75,0.193,10.0,False
618,B001,2021-09-09,2282.66,95.11,0.0,310.35,0.279,10.0,False
619,B001,2021-09-10,2642.82,110.12,0.0,332.85,0.342,10.0,False
620,B001,2021-09-11,2328.72,97.03,0.0,798.9,0.083,4.0,False
621,B001,2021-09-12,3004.14,125.17,0.0,927.3,0.108,4.0,False
622,B001,2021-09-13,2223.43,92.64,0.0,290.86,0.267,10.0,False
623,B001,2021-09-14,2858.57,119.11,0.0,388.85,0.258,10.0,False
624,B001,2021-09-15,3713.28,154.72,0.0,509.44,0.41,10.0,False
625,B001,2021-09-16,2588.9,107.87,0.0,328.04,0.26,10.0,False
626,B001,2021-09-17,2188.36,91.18,0.0,276.86,0.232,10.0,False
627,B001,2021-09-18,1829.38,76.22,0.0,634.04,0.075,4.0,False
628,B001,2021-09-19,1728.81,75.26,0.0,547.43,0.124,4.0,False
629,B001,2021-09-20,2202.14,105.91,0.0,253.43,0.271,10.0,False
630,B001,2021-09-21,1869.2,77.88,0.0,237.61,0.314,10.0,False
631,B001,2021-09-22,2420.98,100.87,0.0,314.98,0.263,10.0,False
632,B001,2021-09-23,2313.08,114.99,0.0,309.01,0.271,10.0,False
633,B001,2021-09-24,1920.1,80.0,0.0,224.61,0.265,10.0,False
634,B001,2021-09-25,1578.85,67.89,0.0,510.69,0.115,4.0,False
635,B001,2021-09-26,3099.25,129.14,0.0,1009.4,0.156,4.0,False
636,B001,2021-09-27,2699.09,112.46,0.0,356.26,0.341,10.0,False
637,B001,2021-09-28,2600.48,108.35,0.0,316.76,0.37,10.0,False
638,B001,2021-09-29,2237.89,93.25,0.0,300.25,0.234,10.0,False
639,B001,2021-09-30,2405.18,122.82,0.0,324.07,0.248,10.0,False
640,B001,2021-10-01,2761.47,115.06,0.0,327.04,0.254,10.0,False
641,B001,2021-10-02,1846.71,81.38,0.0,620.05,0.12,4.0,False
642,B001,2021-10-03,1968.12,93.06,0.0,641.65,0.066,4.0,False
643,B001,2021-10-04,2724.28,170.45,0.0,343.03,0.266,10.0,False
644,B001,2021-10-05,2203.7,117.32,0.0,296.35,0.334,10.0,False
645,B001,2021-10-06,3596.49,256.14,0.0,425.06,0.354,10.0,False
646,B001,2021-10-07,2149.84,113.86,0.0,266.44,0.335,10.0,False
647,B001,2021-10-08,2596.75,150.3,0.0,356.59,0.316,10.0,False
648,B001,2021-10-09,2379.13,134.45,0.0,705.29,0.087,4.0,False
649,B001,2021-10-10,2612.38,182.38,0.0,902.56,0.121,4.0,False
650,B001,2021-10-11,3306.37,93.42,0.0,272.19,0.357,10.0,False
651,B001,2021-10-12,2195.34,103.22,0.0,252.83,0.333,10.0,False
652,B001,2021-10-13,2512.58,104.69,0.0,298.72,0.344,10.0,False
653,B001,2021-10-14,2320.33,96.68,0.0,269.87,0.348,10.0,False
654,B001,2021-10-15,2379.28,130.55,0.0,319.54,0.284,10.0,False
655,B001,2021-10-16,2015.76,90.99,0.0,611.56,0.152,4.0,False
656,B001,2021-10-17,2113.74,116.56,0.0,682.97,0.101,4.0,False
657,B001,2021-10-18,3029.44,195.43,0.0,412.81,0.33,10.0,False
658,B001,2021-10-19,2804.21,178.56,0.0,385.73,0.361,10.0,False
659,B001,2021-10-20,2758.14,146.08,0.0,375.17,0.378,10.0,False
660,B001,2021-10-21,4371.66,182.15,0.0,557.69,0.33,10.0,False
661,B001,2021-10-22,3460.08,108.81,0.0,266.75,0.32,10.0,False
662,B001,2021-10-23,2620.2,158.15,0.0,810.22,0.189,4.0,False
663,B001,2021-10-24,2462.31,143.87,0.0,759.45,0.077,4.0,False
664,B001,2021-10-25,2635.54,156.17,0.0,368.36,0.372,10.0,False
665,B001,2021-10-26,2815.12,189.44,0.0,380.52,0.307,10.0,False
666,B001,2021-10-27,2681.69,154.48,0.0,330.02,0.307,10.0,False
667,B001,2021-10-28,2807.77,196.02,0.0,351.86,0.277,10.0,False
668,B001,2021-10-29,3073.57,250.33,0.0,374.34,0.241,10.0,False
669,B001,2021-10-30,2388.12,151.4,0.0,746.8,0.194,4.0,False
670,B001,2021-10-31,2535.81,158.66,0.0,741.77,0.14,4.0,False
671,B001,2021-11-01,2790.85,204.27,0.0,379.21,0.282,10.0,False
672,B001,2021-11-02,2985.78,203.43,0.0,383.11,0.318,10.0,False
673,B001,2021-11-03,2154.12,131.2,0.0,280.31,0.283,10.0,False
674,B001,2021-11-04,3159.05,234.79,0.0,378.83,0.215,10.0,False
675,B001,2021-11-05,3567.55,286.48,0.0,450.57,0.291,10.0,False
676,B001,2021-11-06,3002.71,254.06,0.0,950.04,0.05,4.0,False
677,B001,2021-11-07,3287.96,261.21,0.0,965.14,0.132,4.0,False
678,B001,2021-11-08,2890.27,167.29,0.0,334.59,0.379,10.0,False
679,B001,2021-11-09,3257.56,262.52,0.0,424.94,0.268,10.0,False
680,B001,2021-11-10,3169.35,235.56,0.0,409.77,0.34,10.0,False
681,B001,2021-11-11,3720.29,311.56,0.0,487.91,0.268,10.0,False
682,B001,2021-11-12,3830.52,328.53,0.0,526.32,0.299,10.0,False
683,B001,2021-11-13,3297.66,305.86,0.0,1153.84,0.076,4.0,False
684,B001,2021-11-14,2827.28,228.65,0.0,961.14,0.151,4.0,False
685,B001,2021-11-15,4207.57,376.74,0.0,486.31,0.367,10.0,False
686,B001,2021-11-16,3023.67,203.48,0.0,370.93,0.31,10.0,False
687,B001,2021-11-17,3733.56,320.21,0.0,501.94,0.327,10.0,False
688,B001,2021-11-18,3108.17,266.58,0.0,427.47,0.327,10.0,False
689,B001,2021-11-19,3864.09,341.49,0.0,532.46,0.288,10.0,False
690,B001,2021-11-20,3267.0,267.96,0.0,1076.28,0.185,4.0,False
691,B001,2021-11-21,2540.15,173.78,0.0,864.75,0.094,4.0,False
692,B001,2021-11-22,3832.69,391.71,0.0,456.1,0.221,10.0,False
693,B001,2021-11-23,3583.97,306.35,0.0,447.33,0.254,10.0,False
694,B001,2021-11-24,4756.05,526.05,0.0,556.88,0.331,10.0,False
695,B001,2021-11-25,3155.78,235.45,0.0,385.8,0.281,10.0,False
696,B001,2021-11-26,4074.05,377.87,0.0,547.58,0.305,10.0,False
697,B001,2021-11-27,3728.94,418.09,0.0,1115.49,0.108,4.0,False
698,B001,2021-11-28,3842.3,421.5,0.0,1282.95,0.129,4.0,False
699,B001,2021-11-29,3858.54,319.81,0.0,517.85,0.355,10.0,False
700,B001,2021-11-30,4837.63,563.02,0.0,662.73,0.376,10.0,False
701,B001,2021-12-01,4130.73,375.88,0.0,574.92,0.252,10.0,False
702,B001,2021-12-02,4415.88,446.05,0.0,590.31,0.347,10.0,False
703,B001,2021-12-03,3868.91,381.62,0.0,510.26,0.31,10.0,False
704,B001,2021-12-04,3335.53,352.86,0.0,1122.34,0.059,4.0,False
705,B001,2021-12-05,4254.2,469.26,0.0,1273.4,0.145,4.0,False
706,B001,2021-12-06,4431.02,463.44,0.0,591.41,0.392,10.0,False
707,B001,2021-12-07,3981.96,362.34,0.0,548.46,0.263,10.0,False
708,B001,2021-12-08,4115.1,424.25,0.0,519.86,0.289,10.0,False
