building_id,date,predicted_electricity_kwh
B034,2025-03-08,4855.841196761817
B034,2025-03-09,4636.993735653665
B034,2025-03-10,7281.571118954971
B034,2025-03-11,7113.426857500128
B034,2025-03-12,7222.811361581156
B034,2025-03-13,6965.584542448373
B034,2025-03-14,7030.254027357453
B034,2025-03-15,4610.415467178084
B034,2025-03-16,4524.1502181365995
B034,2025-03-17,6853.11879031584
B034,2025-03-18,6896.751593752464
B034,2025-03-19,6901.0422285661
B034,2025-03-20,6831.238268835116
B034,2025-03-21,6866.4778819378525
B034,2025-03-22,4398.152802063659
B034,2025-03-23,4329.058676839212
B034,2025-03-24,6576.966991096474
B034,2025-03-25,6779.871200538587
B034,2025-03-26,6792.563090639056
B034,2025-03-27,6775.894684260248
B034,2025-03-28,6823.927318991408
B034,2025-03-29,4296.159155240236
B034,2025-03-30,4111.596332998386
B034,2025-03-31,6418.767751028357
B035,2025-01-01,2320.485134110868
B035,2025-01-02,2315.234497691693
B035,2025-01-03,2330.6785051866
B035,2025-01-04,1484.6850948740657
B035,2025-01-05,1471.078667594224
B035,2025-01-06,2339.1707470958154
B035,2025-01-07,2350.0528065245117
B035,2025-01-08,2328.3505257717293
B035,2025-01-09,2326.9413553109644
B035,2025-01-10,2352.7111182327462
B035,2025-01-11,1499.4173836611246
B035,2025-01-12,1475.1553437860057
B035,2025-01-13,2366.7091449458057
B035,2025-01-14,2357.8404290769995
B035,2025-01-15,2345.0068230121146
B035,2025-01-16,2360.0682483337187
B035,2025-01-17,2356.2460349036446
B035,2025-01-18,1491.091202438759
B035,2025-01-19,1480.898612308767
B035,2025-01-20,2372.7800280745914
B035,2025-01-21,2345.1279202348733
B035,2025-01-22,2345.0229933419564
B035,2025-01-23,2318.579002397574
B035,2025-01-24,2348.533574802155
B035,2025-01-25,1482.5180918535052
B035,2025-01-26,1476.0684776982018
B035,2025-01-27,2350.894566681141
B035,2025-01-28,2365.209805273786
B035,2025-01-29,2335.2849712740262
B035,2025-01-30,2352.94626094531
B035,2025-01-31,2316.3090053651176
B035,2025-02-01,1488.8923175106797
B035,2025-02-02,1460.664331249164
B035,2025-02-03,2356.7124476359663
B035,2025-02-04,2334.694277961889
B035,2025-02-05,2335.357914972444
B035,2025-02-06,2284.453934443351
B035,2025-02-07,2290.720034749286
B035,2025-02-08,1473.3855420347757
B035,2025-02-09,1474.6524945825474
B035,2025-02-10,2322.840454749469
B035,2025-02-11,2343.883350744921
B035,2025-02-12,2295.6093333418157
B035,2025-02-13,2295.4423996532587
B035,2025-02-14,2290.5260877339074
B035,2025-02-15,1472.5280791300986
B035,2025-02-16,1472.7064633919522
B035,2025-02-17,2340.9281159011202
B035,2025-02-18,2327.6887122089665
B035,2025-02-19,2303.298728391214
B035,2025-02-20,2254.323971972238
B035,2025-02-21,2266.3252038179103
B035,2025-02-22,1470.1883348489416
B035,2025-02-23,1472.8860472640079
B035,2025-02-24,2311.7652008723508
B035,2025-02-25,2235.511262966395
B035,2025-02-26,2275.076795737559
B035,2025-02-27,2223.09667566485
B035,2025-02-28,2237.8008168448455
B035,2025-03-01,1463.5887965555082
B035,2025-03-02,1465.945668053722
B035,2025-03-03,2229.302375711281
B035,2025-03-04,2210.3772476031395
B035,2025-03-05,2194.3379723237026
B035,2025-03-06,2207.732669649818
B035,2025-03-07,2202.160448067077
B035,2025-03-08,1443.9799771764929
B035,2025-03-09,1435.5181293809424
B035,2025-03-10,2195.648741912357
B035,2025-03-11,2210.369688035663
B035,2025-03-12,2194.285279707575
B035,2025-03-13,2194.6441509919314
B035,2025-03-14,2154.15771966155
B035,2025-03-15,1410.617484903803
B035,2025-03-16,1412.3219968513652
B035,2025-03-17,2180.5890838046894
B035,2025-03-18,2115.8817920045494
B035,2025-03-19,2099.335313656319
B035,2025-03-20,2127.915167074111
B035,2025-03-21,2114.824065958868
B035,2025-03-22,1401.33094296911
B035,2025-03-23,1396.8568649447473
B035,2025-03-24,2078.4357658639788
B035,2025-03-25,2063.8548521669873
B035,2025-03-26,2070.3640073581532
B035,2025-03-27,2091.7559343844205
B035,2025-03-28,2022.1414593879829
B035,2025-03-29,1328.4748142244225
B035,2025-03-30,1391.690612206379
B035,2025-03-31,2066.7257690061415
B036,2025-01-01,1992.9528502225426
B036,2025-01-02,1985.500039205683
B036,2025-01-03,1992.9647441271995
B036,2025-01-04,1221.275395263221
B036,2025-01-05,1243.3098545691205
B036,2025-01-06,1999.761509131627
B036,2025-01-07,1997.501632624466
B036,2025-01-08,2016.9568282833943
B036,2025-01-09,2003.0338015791497
B036,2025-01-10,2028.3371323496315
B036,2025-01-11,1260.0166453451661
B036,2025-01-12,1261.4378310837262
B036,2025-01-13,2015.4871931411853
B036,2025-01-14,2020.9510038968247
B036,2025-01-15,1988.9244741957998
B036,2025-01-16,2019.5702618593725
B036,2025-01-17,2032.8447804511127
B036,2025-01-18,1269.626224979249
B036,2025-01-19,1236.636183674802
B036,2025-01-20,2008.7592365516784
B036,2025-01-21,2009.9308871851272
B036,2025-01-22,2033.268087856064
B036,2025-01-23,2016.16770723841
B036,2025-01-24,2036.201405802725
B036,2025-01-25,1305.7087647453893
B036,2025-01-26,1272.4519193032725
B036,2025-01-27,2040.8464755182308
B036,2025-01-28,2016.925086862395
B036,2025-01-29,2000.2465520100343
B036,2025-01-30,2006.1453871111999
B036,2025-01-31,2053.047719437088
B036,2025-02-01,1278.4759066917513
B036,2025-02-02,1311.1727322655343
B036,2025-02-03,2033.4744575446468
B036,2025-02-04,2044.3174422480029
B036,2025-02-05,2100.663561882376
B036,2025-02-06,2108.86014774025
B036,2025-02-07,2031.0070131649416
B036,2025-02-08,1302.5576955995525
B036,2025-02-09,1295.9406263149472
B036,2025-02-10,2044.6144963053785
B036,2025-02-11,1999.4137205748418
B036,2025-02-12,2007.0769979687122
B036,2025-02-13,1998.4805690444898
B036,2025-02-14,2002.9834709406668
B036,2025-02-15,1270.2032172667869
B036,2025-02-16,1276.0909769072532
B036,2025-02-17,1948.996960008149
B036,2025-02-18,1957.6176442582346
B036,2025-02-19,1973.9617894871233
B036,2025-02-20,1974.5639285705172
B036,2025-02-21,1941.0539167746713
B036,2025-02-22,1269.4207892366994
B036,2025-02-23,1227.341849769445
B036,2025-02-24,2001.1004380192298
B036,2025-02-25,1966.6845919620991
B036,2025-02-26,1973.5396651279025
B036,2025-02-27,2001.947084689927
B036,2025-02-28,1945.0911412423943
B036,2025-03-01,1225.999466058504
B036,2025-03-02,1267.5670091925629
B036,2025-03-03,1963.4995851979756
B036,2025-03-04,1930.683481216045
B036,2025-03-05,1918.3143942720228
B036,2025-03-06,1950.0864837782885
B036,2025-03-07,1933.7005268073435
B036,2025-03-08,1216.2756068556887
B036,2025-03-09,1219.9994770898027
B036,2025-03-10,1895.1175903105645
B036,2025-03-11,1928.6927903867668
B036,2025-03-12,1901.5277737231618
B036,2025-03-13,1893.8477059230363
B036,2025-03-14,1892.7088038708846
B036,2025-03-15,1211.4933097021956
B036,2025-03-16,1172.6593599685327
B036,2025-03-17,1891.3206285521944
B036,2025-03-18,1895.7619934264399
B036,2025-03-19,1904.3183049898714
B036,2025-03-20,1885.5488697046396
B036,2025-03-21,1883.4042279318196
B036,2025-03-22,1184.677301344369
B036,2025-03-23,1164.5588184078927
B036,2025-03-24,1891.0698227257362
B036,2025-03-25,1888.0980847501214
B036,2025-03-26,1826.186983609305
B036,2025-03-27,1890.4466422529754
B036,2025-03-28,1884.3052813692846
B036,2025-03-29,1173.2917279329188
B036,2025-03-30,1165.4598978340596
B036,2025-03-31,1890.1338615535385
B037,2025-01-01,6316.303571449685
B037,2025-01-02,6415.7026464045175
B037,2025-01-03,6313.152527554627
B037,2025-01-04,4061.368747786606
B037,2025-01-05,4131.369472747459
B037,2025-01-06,6405.725064364508
B037,2025-01-07,6311.459427123291
B037,2025-01-08,6319.322997647135
B037,2025-01-09,6454.689552619839
B037,2025-01-10,6348.196082340673
B037,2025-01-11,4074.3475115804813
B037,2025-01-12,4071.692348567241
B037,2025-01-13,6387.4987514139375
B037,2025-01-14,6318.450119267477
B037,2025-01-15,6339.110716420741
B037,2025-01-16,6394.162004787096
B037,2025-01-17,6300.3147071499225
B037,2025-01-18,4045.809405062306
B037,2025-01-19,4061.06408750934
B037,2025-01-20,6372.115345695828
B037,2025-01-21,6317.164641964913
B037,2025-01-22,6325.875940088922
B037,2025-01-23,6410.648261801106
B037,2025-01-24,6286.471715538946
B037,2025-01-25,4033.3901305331465
B037,2025-01-26,4047.2154439604133
B037,2025-01-27,6371.548149425478
B037,2025-01-28,6320.975566741699
B037,2025-01-29,6342.494449831853
B037,2025-01-30,6384.075786834479
B037,2025-01-31,6294.542091120758
B037,2025-02-01,4085.7684191050084
B037,2025-02-02,4057.0575422230213
B037,2025-02-03,6420.832833091525
B037,2025-02-04,6432.533478067792
B037,2025-02-05,6442.616058404647
B037,2025-02-06,6420.769243606823
B037,2025-02-07,6448.283049228736
B037,2025-02-08,4109.959316501766
B037,2025-02-09,4022.4355371487886
B037,2025-02-10,6406.198199612816
B037,2025-02-11,6440.675516564586
B037,2025-02-12,6268.731487255046
B037,2025-02-13,6456.670699848366
B037,2025-02-14,6452.84849499421
B037,2025-02-15,4068.8962721622734
B037,2025-02-16,4017.5042353399226
B037,2025-02-17,6407.068445348925
B037,2025-02-18,6427.394303717758
B037,2025-02-19,6323.797806488588
B037,2025-02-20,6284.972267406489
B037,2025-02-21,6444.499195185386
B037,2025-02-22,4058.766489603443
B037,2025-02-23,3991.4398785443586
B037,2025-02-24,6228.265824589234
B037,2025-02-25,6248.681545422741
B037,2025-02-26,6432.308301628448
B037,2025-02-27,6224.165198367306
B037,2025-02-28,6305.315812450957
B037,2025-03-01,4001.141807168278
B037,2025-03-02,3978.230075762869
B037,2025-03-03,6122.526541577628
B037,2025-03-04,6213.985901398978
B037,2025-03-05,6144.953345497846
B037,2025-03-06,6219.158207387681
B037,2025-03-07,6250.5065214234055
B037,2025-03-08,3938.0366794913675
B037,2025-03-09,3925.313631802514
B037,2025-03-10,6072.415682664332
B037,2025-03-11,6142.3214696883815
B037,2025-03-12,6050.607362253239
B037,2025-03-13,6104.036850707897
B037,2025-03-14,6090.356684472234
B037,2025-03-15,3883.3495456087794
B037,2025-03-16,3878.535158881984
B037,2025-03-17,5981.229057456391
B037,2025-03-18,6034.397352478392
B037,2025-03-19,5999.5590321175705
B037,2025-03-20,6095.354661746784
B037,2025-03-21,6114.943620045657
B037,2025-03-22,3856.5067775875273
B037,2025-03-23,3848.2285258010434
B037,2025-03-24,6129.776937467615
B037,2025-03-25,6027.754550197566
B037,2025-03-26,6156.429068923328
B037,2025-03-27,6196.896032483969
B037,2025-03-28,6145.709845560682
B037,2025-03-29,3873.888848409307
B037,2025-03-30,3860.656510843311
B037,2025-03-31,6266.499194541022
B038,2025-01-01,2489.2457025195727
B038,2025-01-02,2457.010959347851
B038,2025-01-03,2436.905726494644
B038,2025-01-04,1515.4120538423258
B038,2025-01-05,1571.3968738853137
B038,2025-01-06,2490.5231599377153
B038,2025-01-07,2510.2936132879568
B038,2025-01-08,2479.4523423215796
B038,2025-01-09,2471.027285048598
B038,2025-01-10,2471.7556939930337
B038,2025-01-11,1514.6154073597793
B038,2025-01-12,1512.3273285053258
B038,2025-01-13,2494.9965411529247
B038,2025-01-14,2503.985871889806
B038,2025-01-15,2476.14344977342
B038,2025-01-16,2465.2683241128757
B038,2025-01-17,2484.0265410685697
B038,2025-01-18,1515.7891221383147
B038,2025-01-19,1516.5066253085115
B038,2025-01-20,2486.658814583258
B038,2025-01-21,2501.6746087051242
B038,2025-01-22,2498.548983708435
B038,2025-01-23,2493.8080500210267
B038,2025-01-24,2454.3917289553365
B038,2025-01-25,1512.771037565674
B038,2025-01-26,1515.0981895487616
B038,2025-01-27,2489.6815823196066
B038,2025-01-28,2504.2391847506865
B038,2025-01-29,2487.965644098897
B038,2025-01-30,2465.910374193998
B038,2025-01-31,2448.091875024741
B038,2025-02-01,1505.6361714091388
B038,2025-02-02,1517.7362506245472
B038,2025-02-03,2467.9641901453406
B038,2025-02-04,2467.363097846594
B038,2025-02-05,2485.3931305570663
B038,2025-02-06,2459.6274913023385
B038,2025-02-07,2482.7485705759887
B038,2025-02-08,1507.4711128571691
B038,2025-02-09,1513.921451992186
B038,2025-02-10,2440.2560841772497
B038,2025-02-11,2449.677599984102
B038,2025-02-12,2474.722943503461
B038,2025-02-13,2456.941698329365
B038,2025-02-14,2475.8593845532037
B038,2025-02-15,1504.661241335335
B038,2025-02-16,1515.3324756842483
B038,2025-02-17,2436.229632512414
B038,2025-02-18,2456.4388718812565
B038,2025-02-19,2465.946136883307
B038,2025-02-20,2443.2234973366876
B038,2025-02-21,2461.4577403024537
B038,2025-02-22,1507.998560672583
B038,2025-02-23,1515.2625117098892
B038,2025-02-24,2427.029282806243
B038,2025-02-25,2424.68154508416
B038,2025-02-26,2463.293201470181
B038,2025-02-27,2432.884445978243
B038,2025-02-28,2467.23470507021
B038,2025-03-01,1502.4746867735184
B038,2025-03-02,1504.2497800193448
B038,2025-03-03,2411.7709496908983
B038,2025-03-04,2405.703707315524
B038,2025-03-05,2458.0791109285215
B038,2025-03-06,2415.3302312317464
B038,2025-03-07,2415.4280972252127
B038,2025-03-08,1490.1742153878843
B038,2025-03-09,1482.596560637217
B038,2025-03-10,2400.386024822137
B038,2025-03-11,2409.1823566017442
B038,2025-03-12,2457.9209204321464
B038,2025-03-13,2409.187105701934
B038,2025-03-14,2415.7927870750714
B038,2025-03-15,1480.1160875458738
B038,2025-03-16,1481.4190852981496
B038,2025-03-17,2393.687646255041
B038,2025-03-18,2397.473818778074
B038,2025-03-19,2454.781537197187
B038,2025-03-20,2411.7171592484574
B038,2025-03-21,2414.5414273274064
B038,2025-03-22,1477.7876521906894
B038,2025-03-23,1475.0772162953685
B038,2025-03-24,2392.219586483748
B038,2025-03-25,2395.4110937091164
B038,2025-03-26,2456.9947926130217
B038,2025-03-27,2408.863783792285
B038,2025-03-28,2412.0412050978416
B038,2025-03-29,1474.079496414156
B038,2025-03-30,1449.7996944745191
B038,2025-03-31,2390.860279140792
B039,2025-01-01,1599.208375882958
B039,2025-01-02,1616.524365271768
B039,2025-01-03,1557.1649749613903
B039,2025-01-04,1025.545002504876
B039,2025-01-05,981.9281289775338
B039,2025-01-06,1632.9102175383166
B039,2025-01-07,1605.8762143870126
B039,2025-01-08,1575.7020721099811
B039,2025-01-09,1638.2422316726036
B039,2025-01-10,1620.7242324353665
B039,2025-01-11,999.5606491174238
B039,2025-01-12,993.3397459185147
B039,2025-01-13,1621.5612933955385
B039,2025-01-14,1613.099177323911
B039,2025-01-15,1620.9596859627554
B039,2025-01-16,1628.7062613432229
B039,2025-01-17,1626.2910425076032
B039,2025-01-18,1046.6137876856392
B039,2025-01-19,1017.8344945208304
B039,2025-01-20,1637.608253337917
B039,2025-01-21,1606.0987662359005
B039,2025-01-22,1617.1692805550085
B039,2025-01-23,1627.7645247707221
B039,2025-01-24,1624.6456490777198
B039,2025-01-25,1053.4732701535224
B039,2025-01-26,1072.7037282671024
B039,2025-01-27,1644.6676116687854
B039,2025-01-28,1617.1045342652253
B039,2025-01-29,1610.153485525075
B039,2025-01-30,1603.36679550519
B039,2025-01-31,1626.5971215057837
B039,2025-02-01,1056.4061225331868
B039,2025-02-02,1050.1179970022204
B039,2025-02-03,1658.163073394162
B039,2025-02-04,1627.7853960975124
B039,2025-02-05,1645.0638630305184
B039,2025-02-06,1618.0931621293264
B039,2025-02-07,1636.7375172187649
B039,2025-02-08,1039.2339921803662
B039,2025-02-09,1057.6387934262384
B039,2025-02-10,1616.042912816847
B039,2025-02-11,1574.9251078310917
B039,2025-02-12,1606.0739631930126
B039,2025-02-13,1616.6516339256364
B039,2025-02-14,1576.7490881763542
B039,2025-02-15,1040.9712558171836
B039,2025-02-16,1033.3948832932756
B039,2025-02-17,1651.1438176036295
B039,2025-02-18,1564.3101293243994
B039,2025-02-19,1623.772765197382
B039,2025-02-20,1603.0991267179575
B039,2025-02-21,1608.3581511406435
B039,2025-02-22,1033.9027446472082
B039,2025-02-23,1030.3662921916118
B039,2025-02-24,1617.5805283388056
B039,2025-02-25,1590.1146043302451
B039,2025-02-26,1626.6530303247816
B039,2025-02-27,1625.0520402985467
B039,2025-02-28,1572.7065651638122
B039,2025-03-01,1026.8739058867304
B039,2025-03-02,1028.5647559413935
B039,2025-03-03,1535.5165465557466
B039,2025-03-04,1564.7058836988165
B039,2025-03-05,1577.8731830262318
B039,2025-03-06,1544.2164308299493
B039,2025-03-07,1586.6072706992104
B039,2025-03-08,1015.0347449652858
B039,2025-03-09,991.6698355947284
B039,2025-03-10,1529.3784701228305
B039,2025-03-11,1536.1508173165034
B039,2025-03-12,1541.1013151284947
B039,2025-03-13,1529.721267918568
B039,2025-03-14,1567.8628727084897
B039,2025-03-15,1361.2793719469003
B039,2025-03-16,956.1932100855458
B039,2025-03-17,1525.6324781125013
B039,2025-03-18,1557.7731145594307
B039,2025-03-19,1586.9565301284952
B039,2025-03-20,1548.0313502102042
B039,2025-03-21,1630.7594153501614
B039,2025-03-22,1170.7502074030597
B039,2025-03-23,926.0647294193649
B039,2025-03-24,1524.9656500517892
B039,2025-03-25,1537.9366143259679
B039,2025-03-26,1562.1976853878334
B039,2025-03-27,1525.1556549121751
B039,2025-03-28,1589.8044012543999
B039,2025-03-29,1089.8361955375074
B039,2025-03-30,932.05175542594
B039,2025-03-31,1471.5883956533996
B040,2025-01-01,2929.050311790845
B040,2025-01-02,2884.5883674357638
B040,2025-01-03,2902.6233945480762
B040,2025-01-04,2423.6282789107468
B040,2025-01-05,2829.4436052892047
B040,2025-01-06,2892.1815436057896
B040,2025-01-07,2913.1947568576825
B040,2025-01-08,3023.7934379600256
B040,2025-01-09,2828.005778367236
B040,2025-01-10,3030.1758940729783
B040,2025-01-11,2553.762217686224
B040,2025-01-12,2688.248899276019
B040,2025-01-13,2891.379635922669
B040,2025-01-14,2913.806587215719
B040,2025-01-15,2812.2196026330557
B040,2025-01-16,2903.1346066811384
B040,2025-01-17,3019.428984329348
B040,2025-01-18,2574.1052486798976
B040,2025-01-19,2574.645764882976
B040,2025-01-20,2849.320807424563
B040,2025-01-21,2849.2506988059017
B040,2025-01-22,2965.854763874472
B040,2025-01-23,2849.128407710696
B040,2025-01-24,3017.913926838014
B040,2025-01-25,2598.5774998720535
B040,2025-01-26,2565.0733250286926
B040,2025-01-27,2853.6177085965423
B040,2025-01-28,2826.6874425472793
B040,2025-01-29,2779.230245620264
B040,2025-01-30,2811.9430947197397
B040,2025-01-31,2997.393039941732
B040,2025-02-01,2587.977278861841
B040,2025-02-02,2585.6555536792744
B040,2025-02-03,2834.1994359966875
B040,2025-02-04,2857.0722072738367
B040,2025-02-05,2897.6470322312643
B040,2025-02-06,2964.52247765399
B040,2025-02-07,2811.3807244222426
B040,2025-02-08,2564.019098663773
B040,2025-02-09,2580.9452829900615
B040,2025-02-10,2832.24084167459
B040,2025-02-11,2707.797085321795
B040,2025-02-12,2808.5760072664943
B040,2025-02-13,2769.529774422399
B040,2025-02-14,2825.106588595442
B040,2025-02-15,2553.8326865532213
B040,2025-02-16,2559.4036704285118
B040,2025-02-17,2691.449553288684
B040,2025-02-18,2771.7439739726424
B040,2025-02-19,2810.9385576481914
B040,2025-02-20,2810.9208352274813
B040,2025-02-21,2703.0530740186227
B040,2025-02-22,2533.052275013829
B040,2025-02-23,2405.1033581474417
B040,2025-02-24,2845.131440308913
B040,2025-02-25,2803.887992991106
B040,2025-02-26,2824.9827259327435
B040,2025-02-27,2839.4796169898764
B040,2025-02-28,2771.82909389143
B040,2025-03-01,2376.5561574532676
B040,2025-03-02,2501.914953328768
B040,2025-03-03,2778.0606219990145
B040,2025-03-04,2729.0209071623235
B040,2025-03-05,2673.7475811438762
B040,2025-03-06,2759.162740129046
B040,2025-03-07,2737.574703915091
B040,2025-03-08,2389.639995144532
B040,2025-03-09,2528.090258864677
B040,2025-03-10,2656.5907845857996
B040,2025-03-11,2743.6896260706258
B040,2025-03-12,2656.996167499609
B040,2025-03-13,2627.7541159847674
B040,2025-03-14,2631.9787414001253
B040,2025-03-15,2357.8105036569546
B040,2025-03-16,2345.941849939037
B040,2025-03-17,2624.365078921971
B040,2025-03-18,2650.471816720569
B040,2025-03-19,2689.510725504011
B040,2025-03-20,2580.627119720489
B040,2025-03-21,2559.0788846206356
B040,2025-03-22,2264.4942994777125
B040,2025-03-23,2313.889502096242
B040,2025-03-24,2604.420651824452
B040,2025-03-25,2538.782639666804
B040,2025-03-26,2513.656819985572
B040,2025-03-27,2594.9511654412713
B040,2025-03-28,2563.873992471635
B040,2025-03-29,2178.1169283709924
B040,2025-03-30,2383.7697489667103
B040,2025-03-31,2593.969729183598
B041,2025-01-01,2580.618678304579
B041,2025-01-02,2623.4882373108167
B041,2025-01-03,2585.4293752650433
B041,2025-01-04,2347.003509029831
B041,2025-01-05,2431.528610170729
B041,2025-01-06,2660.563133613132
B041,2025-01-07,2906.8742534165567
B041,2025-01-08,2697.234126866542
B041,2025-01-09,2765.6033711792493
B041,2025-01-10,2860.6222031169086
B041,2025-01-11,2499.4858267853206
B041,2025-01-12,2397.592348607325
B041,2025-01-13,2744.5291529682568
B041,2025-01-14,2884.3607427927195
B041,2025-01-15,2718.425875811403
B041,2025-01-16,2727.521267209352
B041,2025-01-17,2915.2029971943707
B041,2025-01-18,2535.869636184111
B041,2025-01-19,2469.150282567416
B041,2025-01-20,2753.5707438208374
B041,2025-01-21,2865.8042170169183
B041,2025-01-22,2962.9173663047513
B041,2025-01-23,2970.1682189577473
B041,2025-01-24,2655.6262154244596
B041,2025-01-25,2604.2922092491267
B041,2025-01-26,2510.833048394424
B041,2025-01-27,2734.0403202047983
B041,2025-01-28,2848.5852629492897
B041,2025-01-29,2699.4806806181314
B041,2025-01-30,2674.0937343418145
B041,2025-01-31,2763.119268961868
B041,2025-02-01,2439.902640784165
B041,2025-02-02,2560.4690132039027
B041,2025-02-03,2875.6418474352286
B041,2025-02-04,2835.1353381881727
B041,2025-02-05,2723.455578129716
B041,2025-02-06,2735.9818813204874
B041,2025-02-07,2719.2027321597307
B041,2025-02-08,2439.9873544993156
B041,2025-02-09,2511.86024783664
B041,2025-02-10,2675.3156052440686
B041,2025-02-11,2688.0816491347296
B041,2025-02-12,2695.938091757475
B041,2025-02-13,2703.723872748529
B041,2025-02-14,2694.8557967889474
B041,2025-02-15,2334.120780740832
B041,2025-02-16,2435.8567740193243
B041,2025-02-17,2687.942507637866
B041,2025-02-18,2769.9602677820803
B041,2025-02-19,2684.5254026838543
B041,2025-02-20,2700.2209704541106
B041,2025-02-21,2664.2602416056843
B041,2025-02-22,2310.815035402575
B041,2025-02-23,2447.32204278276
B041,2025-02-24,2665.2368056079977
B041,2025-02-25,2657.6391717839592
B041,2025-02-26,2627.830569755494
B041,2025-02-27,2640.969776789489
B041,2025-02-28,2649.8790461744343
B041,2025-03-01,2223.627441260143
B041,2025-03-02,2242.1708726135826
B041,2025-03-03,2521.777571543118
B041,2025-03-04,2471.41073193909
B041,2025-03-05,2445.7393136117817
B041,2025-03-06,2423.961226284492
B041,2025-03-07,2409.6294662544765
B041,2025-03-08,2141.5939011531295
B041,2025-03-09,2068.3188150487335
B041,2025-03-10,2388.7598485978788
B041,2025-03-11,2368.235157805747
B041,2025-03-12,2375.0239543198422
B041,2025-03-13,2341.938571647758
B041,2025-03-14,2349.9132534829255
B041,2025-03-15,2078.5332993621046
B041,2025-03-16,2062.990791563094
B041,2025-03-17,2321.951093360275
B041,2025-03-18,2301.038364836857
B041,2025-03-19,2282.0812416875165
B041,2025-03-20,2285.3274246860897
B041,2025-03-21,2280.595161706633
B041,2025-03-22,1981.4156749078188
B041,2025-03-23,1969.663130445836
B041,2025-03-24,2191.6514346861063
B041,2025-03-25,2170.0245057477964
B041,2025-03-26,2118.6364958713098
B041,2025-03-27,2073.6112853472237
B041,2025-03-28,2088.59408660522
B041,2025-03-29,1944.7810576800828
B041,2025-03-30,1902.6167296907997
B041,2025-03-31,2049.049890875045
B042,2025-01-01,3229.70678237286
B042,2025-01-02,3162.3039332815797
B042,2025-01-03,3130.7437395364777
B042,2025-01-04,1997.1436455402654
B042,2025-01-05,2003.0323607056075
B042,2025-01-06,3207.1174386838334
B042,2025-01-07,3198.157577817546
B042,2025-01-08,3333.145984747269
B042,2025-01-09,3340.7495982528135
B042,2025-01-10,3271.039716924747
B042,2025-01-11,2058.1657664238
B042,2025-01-12,2028.4806048994185
B042,2025-01-13,3365.3590268266307
B042,2025-01-14,3352.127451398638
B042,2025-01-15,3340.547496525488
B042,2025-01-16,3284.324792549874
B042,2025-01-17,3304.324955742429
B042,2025-01-18,2095.4675859243616
B042,2025-01-19,2067.4457656763934
B042,2025-01-20,3328.2685687511753
B042,2025-01-21,3348.0017474960373
B042,2025-01-22,3392.36097712174
B042,2025-01-23,3343.4575854994246
B042,2025-01-24,3249.0807074407926
B042,2025-01-25,2111.314597431597
B042,2025-01-26,2072.9590895435845
B042,2025-01-27,3307.6292800030437
B042,2025-01-28,3354.1838193415647
B042,2025-01-29,3374.3483635605503
B042,2025-01-30,3294.1080845120196
B042,2025-01-31,3239.943856670642
B042,2025-02-01,2082.8641287188475
B042,2025-02-02,2083.9247024658066
B042,2025-02-03,3425.223828949229
B042,2025-02-04,3340.8012390392305
B042,2025-02-05,3376.319475761536
B042,2025-02-06,3266.2609191234724
B042,2025-02-07,3383.559413437487
B042,2025-02-08,2097.0944010989037
B042,2025-02-09,2094.5941030863937
B042,2025-02-10,3349.6063638025826
B042,2025-02-11,3274.2946689249193
B042,2025-02-12,3260.2160623042796
B042,2025-02-13,3259.680340663226
B042,2025-02-14,3348.6355491261693
B042,2025-02-15,2054.3148586388825
B042,2025-02-16,2060.305832307131
B042,2025-02-17,3251.2392660401733
B042,2025-02-18,3349.8498175033915
B042,2025-02-19,3272.171752521139
B042,2025-02-20,3224.54098250877
B042,2025-02-21,3251.7068109326174
B042,2025-02-22,2047.8742779863462
B042,2025-02-23,2068.387062120886
B042,2025-02-24,3256.130393251238
B042,2025-02-25,3245.0500414828966
B042,2025-02-26,3248.6369954281954
B042,2025-02-27,3185.017575087566
B042,2025-02-28,3259.348187444323
B042,2025-03-01,2031.6231971158004
B042,2025-03-02,2038.3715143789557
B042,2025-03-03,3193.651804702541
B042,2025-03-04,3256.3671791802144
B042,2025-03-05,3240.46662836832
B042,2025-03-06,3203.286463647065
B042,2025-03-07,3234.803319000606
B042,2025-03-08,2031.3250105960835
B042,2025-03-09,2020.3209206342754
B042,2025-03-10,3215.0347867628693
B042,2025-03-11,3242.1590103277013
B042,2025-03-12,3249.382021468742
B042,2025-03-13,3182.569418984103
B042,2025-03-14,3226.1343983854813
B042,2025-03-15,2020.807279013854
B042,2025-03-16,2027.1919043487876
B042,2025-03-17,3181.38604475224
B042,2025-03-18,3235.88463264617
B042,2025-03-19,3244.2736975773696
B042,2025-03-20,3194.1406132003867
B042,2025-03-21,3220.400019358707
B042,2025-03-22,2019.0751803685646
B042,2025-03-23,2004.9554356940537
B042,2025-03-24,3166.8151127613237
B042,2025-03-25,3220.906446378901
B042,2025-03-26,3229.76937009638
B042,2025-03-27,3184.2181894029413
B042,2025-03-28,3218.6063735443645
B042,2025-03-29,2000.5152591015983
B042,2025-03-30,1930.7899262949995
B042,2025-03-31,3163.086831432003
B043,2025-01-01,922.4454285849017
B043,2025-01-02,959.6778495272671
B043,2025-01-03,1018.2068553662613
B043,2025-01-04,1029.4055464484823
B043,2025-01-05,1052.0043721390384
B043,2025-01-06,970.478499674034
B043,2025-01-07,962.5802811779464
B043,2025-01-08,938.8865093073857
B043,2025-01-09,1007.2440175407421
