date,building_id,electricity_price,gas_price,demand_charge
2020-08-01,B040,0.1109,0.0472,14.75
2020-09-01,B040,0.1122,0.0449,15.15
2020-10-01,B040,0.1111,0.0449,14.55
2020-11-01,B040,0.1109,0.0462,12.28
2020-12-01,B040,0.1133,0.0463,14.33
2021-01-01,B040,0.1126,0.0474,17.82
2021-02-01,B040,0.1141,0.0473,10.27
2021-03-01,B040,0.1163,0.0454,13.84
2021-04-01,B040,0.1157,0.0473,13.24
2021-05-01,B040,0.1158,0.0487,17.9
2021-06-01,B040,0.115,0.0444,16.34
2021-07-01,B040,0.1147,0.0476,13.88
2021-08-01,B040,0.1152,0.0475,12.62
2021-09-01,B040,0.1133,0.0447,9.7
2021-10-01,B040,0.1167,0.0449,14.42
2021-11-01,B040,0.1141,0.0458,15.62
2021-12-01,B040,0.1166,0.0451,14.33
2022-01-01,B040,0.1157,0.0459,10.79
2022-02-01,B040,0.1176,0.0483,9.48
2022-03-01,B040,0.113,0.0457,11.73
2022-04-01,B040,0.1169,0.0498,9.51
2022-05-01,B040,0.1142,0.0496,15.57
2022-06-01,B040,0.1165,0.0494,14.43
2022-07-01,B040,0.1162,0.046,10.81
2022-08-01,B040,0.1159,0.0457,15.76
2022-09-01,B040,0.1163,0.0492,17.99
2022-10-01,B040,0.1193,0.0467,12.9
2022-11-01,B040,0.1181,0.0465,14.45
2022-12-01,B040,0.1181,0.0505,17.17
2023-01-01,B040,0.1153,0.0464,11.65
2023-02-01,B040,0.1183,0.0463,17.09
2023-03-01,B040,0.1195,0.0509,9.72
2023-04-01,B040,0.1202,0.0486,16.65
2023-05-01,B040,0.117,0.0504,14.51
2023-06-01,B040,0.1182,0.0511,13.49
2023-07-01,B040,0.1195,0.0471,14.79
2023-08-01,B040,0.1217,0.0497,14.04
2023-09-01,B040,0.118,0.0509,9.86
2023-10-01,B040,0.1205,0.0472,13.75
2023-11-01,B040,0.1193,0.0478,16.98
2023-12-01,B040,0.1178,0.0482,17.88
2024-01-01,B040,0.1224,0.0499,17.13
2024-02-01,B040,0.1231,0.0492,9.19
2024-03-01,B040,0.1205,0.0489,13.15
2024-04-01,B040,0.1249,0.049,11.11
2024-05-01,B040,0.1255,0.0476,11.84
2024-06-01,B040,0.1211,0.0479,15.57
2024-07-01,B040,0.119,0.0486,15.71
2024-08-01,B040,0.1241,0.0497,14.64
2024-09-01,B040,0.1224,0.0527,12.25
2024-10-01,B040,0.1266,0.0512,9.94
2024-11-01,B040,0.1253,0.0507,9.44
2024-12-01,B040,0.126,0.0522,13.65
2020-01-01,B041,0.1481,0.0431,15.99
2020-02-01,B041,0.1496,0.0459,11.55
2020-03-01,B041,0.1536,0.0465,17.84
2020-04-01,B041,0.1542,0.0456,12.94
2020-05-01,B041,0.1522,0.0468,9.22
2020-06-01,B041,0.1542,0.0472,17.16
2020-07-01,B041,0.1506,0.0448,13.33
2020-08-01,B041,0.1515,0.0435,12.73
2020-09-01,B041,0.1559,0.048,13.11
2020-10-01,B041,0.1563,0.0461,13.93
2020-11-01,B041,0.1526,0.045,12.43
2020-12-01,B041,0.1524,0.0476,10.0
2021-01-01,B041,0.1572,0.0445,14.77
2021-02-01,B041,0.1543,0.0452,17.66
2021-03-01,B041,0.1499,0.0458,17.7
2021-04-01,B041,0.1553,0.0471,11.53
2021-05-01,B041,0.1537,0.0465,14.42
2021-06-01,B041,0.1566,0.0458,14.32
2021-07-01,B041,0.1576,0.0476,16.41
2021-08-01,B041,0.1557,0.0452,12.47
2021-09-01,B041,0.1608,0.0476,11.0
2021-10-01,B041,0.1558,0.0446,12.82
2021-11-01,B041,0.1572,0.0494,13.21
2021-12-01,B041,0.1554,0.0488,11.53
2022-01-01,B041,0.162,0.0463,13.42
2022-02-01,B041,0.1583,0.0482,14.89
2022-03-01,B041,0.1548,0.0491,13.22
2022-04-01,B041,0.1557,0.0457,17.06
2022-05-01,B041,0.1612,0.0489,11.81
2022-06-01,B041,0.1558,0.0476,15.1
2022-07-01,B041,0.1621,0.0491,10.14
2022-08-01,B041,0.1614,0.0476,15.7
2022-09-01,B041,0.1608,0.0489,16.21
2022-10-01,B041,0.1617,0.0461,10.27
2022-11-01,B041,0.1638,0.0504,15.92
2022-12-01,B041,0.16,0.0468,11.89
2023-01-01,B041,0.1569,0.0476,15.42
2023-02-01,B041,0.1629,0.0474,12.43
2023-03-01,B041,0.1639,0.0478,11.38
2023-04-01,B041,0.1665,0.0467,12.66
2023-05-01,B041,0.1662,0.0477,15.41
2023-06-01,B041,0.1674,0.0504,15.15
2023-07-01,B041,0.166,0.0505,12.9
2023-08-01,B041,0.1636,0.0501,16.36
2023-09-01,B041,0.165,0.0471,12.16
2023-10-01,B041,0.1631,0.0473,11.06
2023-11-01,B041,0.1674,0.0474,16.94
2023-12-01,B041,0.1601,0.0509,15.75
2024-01-01,B041,0.1661,0.0515,15.1
2024-02-01,B041,0.1633,0.0491,11.91
2024-03-01,B041,0.1703,0.0495,15.03
2024-04-01,B041,0.164,0.0502,13.84
2024-05-01,B041,0.1708,0.0502,13.25
2024-06-01,B041,0.164,0.05,16.48
2024-07-01,B041,0.1704,0.0525,11.79
2024-08-01,B041,0.1658,0.0504,17.82
2024-09-01,B041,0.1645,0.0493,14.49
2024-10-01,B041,0.1712,0.0495,12.06
2024-11-01,B041,0.1689,0.048,15.05
2024-12-01,B041,0.1667,0.0497,11.04
2020-01-01,B042,0.1471,0.0453,15.19
2020-02-01,B042,0.1547,0.0472,14.48
2020-03-01,B042,0.1483,0.044,13.89
2020-04-01,B042,0.1488,0.0445,11.34
2020-05-01,B042,0.153,0.0455,15.51
2020-06-01,B042,0.1532,0.0434,16.46
2020-07-01,B042,0.1522,0.0464,13.39
2020-08-01,B042,0.1516,0.0437,10.93
2020-09-01,B042,0.1495,0.0453,13.39
2020-10-01,B042,0.1487,0.0437,9.29
2020-11-01,B042,0.15,0.048,15.44
2020-12-01,B042,0.1538,0.0457,14.94
2021-01-01,B042,0.1511,0.046,12.52
2021-02-01,B042,0.1505,0.0457,10.91
2021-03-01,B042,0.156,0.0466,17.11
2021-04-01,B042,0.1515,0.0477,16.49
2021-05-01,B042,0.1555,0.0476,17.7
2021-06-01,B042,0.1551,0.045,10.46
2021-07-01,B042,0.1565,0.0486,17.58
2021-08-01,B042,0.1558,0.0457,17.97
2021-09-01,B042,0.155,0.0491,11.45
2021-10-01,B042,0.1569,0.0472,13.29
2021-11-01,B042,0.1597,0.0453,9.9
2021-12-01,B042,0.1536,0.0483,14.48
2022-01-01,B042,0.1621,0.0465,12.53
2022-02-01,B042,0.1574,0.0472,17.93
2022-03-01,B042,0.1621,0.0469,12.78
2022-04-01,B042,0.1566,0.0458,17.13
2022-05-01,B042,0.162,0.0476,12.65
2022-06-01,B042,0.1636,0.0458,12.61
2022-07-01,B042,0.1553,0.0459,17.11
2022-08-01,B042,0.1642,0.0495,9.09
2022-09-01,B042,0.1577,0.0501,16.69
2022-10-01,B042,0.156,0.0488,16.01
2022-11-01,B042,0.1601,0.05,9.6
2022-12-01,B042,0.1648,0.046,9.51
2023-01-01,B042,0.1587,0.0473,9.7
2023-02-01,B042,0.1651,0.0482,17.57
2023-03-01,B042,0.1636,0.0504,10.67
2023-04-01,B042,0.1591,0.0486,14.5
2023-05-01,B042,0.1615,0.0511,16.2
2023-06-01,B042,0.1594,0.049,15.56
2023-07-01,B042,0.1606,0.0498,10.1
2023-08-01,B042,0.1645,0.0494,13.81
2023-09-01,B042,0.1652,0.0509,15.92
2023-10-01,B042,0.1648,0.0502,10.44
2023-11-01,B042,0.1646,0.0505,16.92
2023-12-01,B042,0.1656,0.0483,9.93
2024-01-01,B042,0.1632,0.0516,9.83
2024-02-01,B042,0.1676,0.0475,9.39
2024-03-01,B042,0.1689,0.0473,15.91
2024-04-01,B042,0.1628,0.0512,17.15
2024-05-01,B042,0.1656,0.0504,14.75
2024-06-01,B042,0.1649,0.0495,14.26
2024-07-01,B042,0.1666,0.0503,15.52
2024-08-01,B042,0.1705,0.0503,13.48
2024-09-01,B042,0.1693,0.0482,14.02
2024-10-01,B042,0.1656,0.0498,10.11
2024-11-01,B042,0.173,0.05,16.12
2024-12-01,B042,0.1669,0.0483,9.49
2020-01-01,B043,0.1283,0.0458,11.88
2020-02-01,B043,0.1319,0.044,16.0
2020-03-01,B043,0.1313,0.0458,11.71
2020-04-01,B043,0.1286,0.047,13.89
2020-05-01,B043,0.1329,0.0471,14.35
2020-06-01,B043,0.1301,0.0443,16.88
2020-07-01,B043,0.1343,0.044,16.07
2020-08-01,B043,0.1336,0.0473,11.59
2020-09-01,B043,0.1289,0.0475,11.94
2020-10-01,B043,0.1308,0.0438,16.01
2020-11-01,B043,0.1362,0.044,17.78
2020-12-01,B043,0.1354,0.0447,17.99
2021-01-01,B043,0.1301,0.0451,17.02
2021-02-01,B043,0.1328,0.0459,9.92
2021-03-01,B043,0.1304,0.0454,11.99
2021-04-01,B043,0.1363,0.0462,17.22
2021-05-01,B043,0.1375,0.0481,14.73
2021-06-01,B043,0.1307,0.0487,16.31
2021-07-01,B043,0.1353,0.0484,9.8
2021-08-01,B043,0.1385,0.0462,14.08
2021-09-01,B043,0.1388,0.0475,14.06
2021-10-01,B043,0.1341,0.0486,14.12
2021-11-01,B043,0.1345,0.0478,15.57
2021-12-01,B043,0.1367,0.0477,16.66
2022-01-01,B043,0.1342,0.046,14.62
2022-02-01,B043,0.1367,0.0484,13.07
2022-03-01,B043,0.1356,0.0459,17.4
2022-04-01,B043,0.1398,0.047,12.26
2022-05-01,B043,0.1404,0.048,10.84
2022-06-01,B043,0.136,0.0491,11.55
2022-07-01,B043,0.1422,0.0478,14.6
2022-08-01,B043,0.1385,0.0499,16.41
2022-09-01,B043,0.1383,0.0473,13.47
2022-10-01,B043,0.1388,0.0503,10.66
2022-11-01,B043,0.1358,0.0476,16.63
2022-12-01,B043,0.1374,0.0473,11.44
2023-01-01,B043,0.1438,0.0496,12.41
2023-02-01,B043,0.1406,0.0471,14.85
2023-03-01,B043,0.1401,0.0489,14.7
2023-04-01,B043,0.1433,0.049,9.35
2023-05-01,B043,0.1433,0.0463,11.63
2023-06-01,B043,0.1375,0.051,15.15
2023-07-01,B043,0.1434,0.0502,15.33
2023-08-01,B043,0.1416,0.0492,10.43
2023-09-01,B043,0.141,0.0482,10.9
2023-10-01,B043,0.1441,0.0492,14.61
2023-11-01,B043,0.1395,0.051,14.51
2023-12-01,B043,0.145,0.0482,11.75
2024-01-01,B043,0.1458,0.0478,14.33
2024-02-01,B043,0.1404,0.0505,17.05
2024-03-01,B043,0.1427,0.0475,14.54
2024-04-01,B043,0.1425,0.0493,12.08
2024-05-01,B043,0.1482,0.0475,16.94
2024-06-01,B043,0.1446,0.0505,9.88
2024-07-01,B043,0.1432,0.0517,9.28
2024-08-01,B043,0.1408,0.0486,15.95
2024-09-01,B043,0.1452,0.0492,16.44
2024-10-01,B043,0.1469,0.0525,12.37
2024-11-01,B043,0.1429,0.0498,14.83
2024-12-01,B043,0.1455,0.0508,17.37
2020-01-01,B044,0.1292,0.047,17.98
2020-02-01,B044,0.1272,0.0455,14.48
2020-03-01,B044,0.1328,0.0466,13.56
2020-04-01,B044,0.131,0.0454,15.51
2020-05-01,B044,0.1323,0.0465,9.13
2020-06-01,B044,0.1351,0.0474,12.68
2020-07-01,B044,0.128,0.0451,14.63
2020-08-01,B044,0.1353,0.0455,10.01
2020-09-01,B044,0.1304,0.0438,12.64
2020-10-01,B044,0.1286,0.0452,14.29
2020-11-01,B044,0.1326,0.0478,13.38
2020-12-01,B044,0.1329,0.0457,12.47
2021-01-01,B044,0.1312,0.0453,9.85
2021-02-01,B044,0.1347,0.0461,17.66
2021-03-01,B044,0.136,0.0486,11.55
2021-04-01,B044,0.1348,0.0447,13.19
2021-05-01,B044,0.1332,0.0478,13.6
2021-06-01,B044,0.1369,0.0467,12.28
2021-07-01,B044,0.1356,0.0477,10.99
2021-08-01,B044,0.1342,0.0475,13.97
2021-09-01,B044,0.1365,0.0472,12.72
2021-10-01,B044,0.1379,0.048,11.37
2021-11-01,B044,0.1384,0.0485,15.37
2021-12-01,B044,0.1397,0.049,17.31
2022-01-01,B044,0.1402,0.0458,10.08
2022-02-01,B044,0.1337,0.0476,10.59
2022-03-01,B044,0.1385,0.0454,15.41
2022-04-01,B044,0.1363,0.0495,17.89
2022-05-01,B044,0.1338,0.0489,15.12
2022-06-01,B044,0.141,0.0472,9.81
2022-07-01,B044,0.1377,0.0481,13.49
2022-08-01,B044,0.1367,0.0483,11.51
2022-09-01,B044,0.1374,0.0494,16.07
2022-10-01,B044,0.1396,0.047,10.53
2022-11-01,B044,0.1414,0.0472,9.49
2022-12-01,B044,0.1422,0.0475,13.98
2023-01-01,B044,0.1383,0.0479,15.19
2023-02-01,B044,0.1371,0.0497,13.33
2023-03-01,B044,0.1432,0.05,10.45
2023-04-01,B044,0.1417,0.0503,12.22
2023-05-01,B044,0.1418,0.0467,14.05
2023-06-01,B044,0.1406,0.0508,12.65
2023-07-01,B044,0.1394,0.0479,17.83
2023-08-01,B044,0.1401,0.05,12.1
2023-09-01,B044,0.1398,0.0491,14.82
2023-10-01,B044,0.1392,0.05,9.37
2023-11-01,B044,0.1395,0.0506,12.87
2023-12-01,B044,0.1415,0.0506,9.1
2024-01-01,B044,0.1397,0.0486,14.73
2024-02-01,B044,0.1413,0.0475,13.69
2024-03-01,B044,0.1409,0.0502,11.37
2024-04-01,B044,0.1446,0.0475,9.94
2024-05-01,B044,0.1464,0.0507,13.97
2024-06-01,B044,0.1431,0.0519,9.79
2024-07-01,B044,0.1434,0.048,12.49
2024-08-01,B044,0.1469,0.0509,12.42
2024-09-01,B044,0.1493,0.0506,14.46
2024-10-01,B044,0.1456,0.0485,14.84
2024-11-01,B044,0.142,0.0503,15.76
2024-12-01,B044,0.1495,0.0507,17.84
2020-01-01,B045,0.1336,0.0448,9.37
2020-02-01,B045,0.1277,0.0434,16.38
2020-03-01,B045,0.1342,0.0463,10.27
2020-04-01,B045,0.131,0.0462,12.55
2020-05-01,B045,0.1282,0.0464,16.5
2020-06-01,B045,0.1306,0.0441,10.49
2020-07-01,B045,0.1287,0.0475,16.68
2020-08-01,B045,0.1308,0.0441,14.73
2020-09-01,B045,0.1317,0.0439,9.38
2020-10-01,B045,0.1304,0.0467,14.12
2020-11-01,B045,0.1345,0.0462,10.12
2020-12-01,B045,0.1356,0.0439,12.11
2021-01-01,B045,0.1332,0.0464,12.96
2021-02-01,B045,0.1354,0.0465,13.19
2021-03-01,B045,0.1311,0.0455,17.34
2021-04-01,B045,0.1342,0.0481,13.84
2021-05-01,B045,0.1343,0.0477,10.61
2021-06-01,B045,0.1338,0.0479,10.16
2021-07-01,B045,0.1383,0.0489,13.48
2021-08-01,B045,0.1371,0.0474,12.17
2021-09-01,B045,0.1346,0.0464,17.05
2021-10-01,B045,0.1353,0.0447,10.93
2021-11-01,B045,0.1382,0.0486,15.58
2021-12-01,B045,0.1377,0.048,15.25
2022-01-01,B045,0.1349,0.0476,11.49
2022-02-01,B045,0.1359,0.049,15.03
2022-03-01,B045,0.1411,0.0489,17.9
2022-04-01,B045,0.1392,0.046,10.18
2022-05-01,B045,0.1355,0.049,17.65
2022-06-01,B045,0.1355,0.0462,14.23
2022-07-01,B045,0.1411,0.0474,13.27
2022-08-01,B045,0.1369,0.0466,9.5
2022-09-01,B045,0.1362,0.0495,16.22
2022-10-01,B045,0.1401,0.047,14.57
2022-11-01,B045,0.1404,0.0464,12.9
2022-12-01,B045,0.1353,0.0499,10.99
2023-01-01,B045,0.1366,0.0467,11.1
2023-02-01,B045,0.1386,0.0475,12.26
2023-03-01,B045,0.1397,0.0479,11.6
2023-04-01,B045,0.1428,0.0484,16.1
2023-05-01,B045,0.1391,0.0495,17.04
2023-06-01,B045,0.1413,0.0501,15.85
2023-07-01,B045,0.1373,0.0498,13.7
2023-08-01,B045,0.1431,0.0466,12.84
2023-09-01,B045,0.1396,0.0471,17.24
2023-10-01,B045,0.1391,0.0512,11.59
2023-11-01,B045,0.146,0.0487,17.81
2023-12-01,B045,0.1424,0.047,10.36
2024-01-01,B045,0.1391,0.0503,12.11
2024-02-01,B045,0.1402,0.0508,14.48
2024-03-01,B045,0.1451,0.0516,9.32
2024-04-01,B045,0.1412,0.0489,13.48
2024-05-01,B045,0.1424,0.049,12.28
2024-06-01,B045,0.1482,0.0478,11.97
2024-07-01,B045,0.145,0.0522,11.27
2024-08-01,B045,0.1467,0.0521,17.4
2024-09-01,B045,0.1417,0.0497,13.11
2024-10-01,B045,0.1464,0.0495,14.81
2024-11-01,B045,0.1451,0.0486,9.63
2024-12-01,B045,0.143,0.0527,16.83
2020-01-01,B046,0.2109,0.0455,11.76
2020-02-01,B046,0.2122,0.0458,9.93
2020-03-01,B046,0.2161,0.0445,9.46
2020-04-01,B046,0.2097,0.0448,17.83
2020-05-01,B046,0.2101,0.0434,11.28
2020-06-01,B046,0.2128,0.0475,9.87
2020-07-01,B046,0.2098,0.0466,14.55
2020-08-01,B046,0.2154,0.0462,15.99
2020-09-01,B046,0.2126,0.0477,13.45
2020-10-01,B046,0.214,0.0446,10.85
2020-11-01,B046,0.219,0.0446,11.93
2020-12-01,B046,0.217,0.0458,16.77
2021-01-01,B046,0.2199,0.0482,14.98
2021-02-01,B046,0.2111,0.0464,9.87
2021-03-01,B046,0.216,0.0445,14.63
2021-04-01,B046,0.2169,0.0454,16.05
2021-05-01,B046,0.2131,0.0462,12.43
2021-06-01,B046,0.2167,0.0449,10.96
2021-07-01,B046,0.2187,0.0445,12.63
2021-08-01,B046,0.2132,0.0471,14.65
2021-09-01,B046,0.2148,0.0452,16.56
2021-10-01,B046,0.2134,0.0468,17.85
2021-11-01,B046,0.2211,0.0478,11.56
2021-12-01,B046,0.22,0.0449,13.41
2022-01-01,B046,0.2161,0.0464,14.29
2022-02-01,B046,0.2248,0.0494,11.28
2022-03-01,B046,0.2168,0.0489,11.01
2022-04-01,B046,0.22,0.0484,16.3
2022-05-01,B046,0.2239,0.046,9.87
2022-06-01,B046,0.2252,0.0478,17.03
2022-07-01,B046,0.2233,0.0457,15.73
2022-08-01,B046,0.2224,0.0501,11.83
2022-09-01,B046,0.2288,0.0461,9.12
2022-10-01,B046,0.2265,0.0471,9.77
2022-11-01,B046,0.2244,0.0467,12.72
2022-12-01,B046,0.2249,0.0505,13.34
2023-01-01,B046,0.2285,0.048,9.25
2023-02-01,B046,0.2224,0.0476,14.18
2023-03-01,B046,0.2329,0.047,12.52
2023-04-01,B046,0.2243,0.0491,14.5
2023-05-01,B046,0.2252,0.051,12.92
2023-06-01,B046,0.2243,0.0468,11.13
2023-07-01,B046,0.2317,0.0507,12.12
2023-08-01,B046,0.2283,0.0483,16.99
2023-09-01,B046,0.2242,0.0497,10.04
2023-10-01,B046,0.2244,0.0473,11.52
2023-11-01,B046,0.2321,0.0492,13.67
2023-12-01,B046,0.2337,0.0514,10.03
2024-01-01,B046,0.2332,0.0497,10.72
2024-02-01,B046,0.2345,0.0502,17.12
2024-03-01,B046,0.2361,0.0517,14.04
2024-04-01,B046,0.2316,0.0495,16.35
2024-05-01,B046,0.2271,0.0523,15.06
2024-06-01,B046,0.2317,0.0475,11.68
2024-07-01,B046,0.2404,0.0477,16.23
2024-08-01,B046,0.2338,0.049,17.1
2024-09-01,B046,0.2299,0.051,15.4
2024-10-01,B046,0.2415,0.0521,13.0
2024-11-01,B046,0.2298,0.0528,15.31
2024-12-01,B046,0.242,0.0526,16.73
2020-01-01,B047,0.1275,0.0448,13.03
2020-02-01,B047,0.1306,0.0445,13.71
2020-03-01,B047,0.1324,0.0431,9.89
2020-04-01,B047,0.1323,0.0465,16.5
2020-05-01,B047,0.1312,0.0431,17.43
2020-06-01,B047,0.1321,0.0438,13.46
2020-07-01,B047,0.1278,0.0476,17.59
2020-08-01,B047,0.1321,0.0464,13.18
2020-09-01,B047,0.1342,0.0435,10.65
2020-10-01,B047,0.1352,0.0449,9.97
2020-11-01,B047,0.1329,0.0479,12.57
2020-12-01,B047,0.1361,0.0482,11.04
2021-01-01,B047,0.1326,0.0444,12.38
2021-02-01,B047,0.13,0.0455,15.54
2021-03-01,B047,0.1302,0.0441,9.83
2021-04-01,B047,0.1312,0.0462,11.59
2021-05-01,B047,0.1382,0.0451,13.48
2021-06-01,B047,0.1325,0.0443,12.3
2021-07-01,B047,0.1324,0.0445,10.47
2021-08-01,B047,0.134,0.0491,16.6
2021-09-01,B047,0.1373,0.0487,16.22
2021-10-01,B047,0.1356,0.0468,13.72
2021-11-01,B047,0.1321,0.0465,12.36
2021-12-01,B047,0.1329,0.0474,17.32
2022-01-01,B047,0.137,0.0464,11.37
2022-02-01,B047,0.1372,0.0488,9.49
2022-03-01,B047,0.1382,0.0489,12.63
2022-04-01,B047,0.1411,0.049,10.85
2022-05-01,B047,0.1367,0.05,9.6
2022-06-01,B047,0.1378,0.05,12.57
2022-07-01,B047,0.1345,0.0477,12.25
2022-08-01,B047,0.1417,0.0468,15.92
2022-09-01,B047,0.135,0.0458,12.68
2022-10-01,B047,0.1404,0.0486,16.67
2022-11-01,B047,0.1355,0.0471,12.15
2022-12-01,B047,0.1391,0.0465,15.65
2023-01-01,B047,0.1383,0.0479,10.03
2023-02-01,B047,0.1403,0.0499,16.73
2023-03-01,B047,0.1417,0.0505,11.78
2023-04-01,B047,0.1429,0.0503,17.14
2023-05-01,B047,0.1402,0.0485,15.75
2023-06-01,B047,0.1393,0.0472,9.37
2023-07-01,B047,0.1379,0.047,9.55
2023-08-01,B047,0.1385,0.0497,10.07
2023-09-01,B047,0.1414,0.0485,17.94
2023-10-01,B047,0.1452,0.0489,9.02
2023-11-01,B047,0.1414,0.0472,11.73
2023-12-01,B047,0.1445,0.05,17.62
2024-01-01,B047,0.1453,0.0478,12.89
2024-02-01,B047,0.1466,0.0484,13.55
2024-03-01,B047,0.1467,0.0493,9.63
2024-04-01,B047,0.1402,0.0482,11.63
2024-05-01,B047,0.145,0.0501,12.06
2024-06-01,B047,0.1444,0.0491,10.83
2024-07-01,B047,0.1465,0.0502,10.48
2024-08-01,B047,0.1443,0.0515,10.9
2024-09-01,B047,0.1487,0.0478,11.79
2024-10-01,B047,0.1447,0.0514,11.54
2024-11-01,B047,0.1428,0.0482,13.23
2024-12-01,B047,0.1465,0.0513,16.58
2020-01-01,B048,0.1502,0.0449,11.92
2020-02-01,B048,0.1499,0.0463,14.07
2020-03-01,B048,0.151,0.0458,16.21
2020-04-01,B048,0.151,0.045,14.06
2020-05-01,B048,0.1523,0.0437,12.59
2020-06-01,B048,0.1525,0.0466,10.14
2020-07-01,B048,0.1509,0.0471,15.66
2020-08-01,B048,0.1535,0.0478,17.73
2020-09-01,B048,0.1502,0.0475,13.25
2020-10-01,B048,0.1526,0.0439,14.37
2020-11-01,B048,0.1512,0.044,16.64
2020-12-01,B048,0.1491,0.0469,9.27
2021-01-01,B048,0.1517,0.0482,11.59
2021-02-01,B048,0.1522,0.0457,14.84
2021-03-01,B048,0.1514,0.0459,15.41
2021-04-01,B048,0.151,0.0457,12.56
2021-05-01,B048,0.1524,0.0474,11.39
2021-06-01,B048,0.1565,0.0464,11.84
2021-07-01,B048,0.1565,0.0482,17.11
2021-08-01,B048,0.1584,0.0453,10.32
2021-09-01,B048,0.1572,0.0448,15.16
2021-10-01,B048,0.1535,0.0452,15.26
2021-11-01,B048,0.1613,0.0494,13.86
2021-12-01,B048,0.1531,0.048,9.2
2022-01-01,B048,0.1592,0.0477,11.08
2022-02-01,B048,0.1547,0.0483,13.54
2022-03-01,B048,0.1534,0.0496,15.33
2022-04-01,B048,0.1629,0.0496,16.46
2022-05-01,B048,0.1557,0.0492,11.78
2022-06-01,B048,0.1632,0.0475,11.29
2022-07-01,B048,0.1611,0.0469,16.39
2022-08-01,B048,0.1642,0.048,14.98
2022-09-01,B048,0.1636,0.0479,15.44
2022-10-01,B048,0.1601,0.0484,11.86
2022-11-01,B048,0.1562,0.0491,11.51
2022-12-01,B048,0.1598,0.0468,9.86
2023-01-01,B048,0.1581,0.049,15.81
2023-02-01,B048,0.161,0.0461,10.23
2023-03-01,B048,0.1581,0.0498,15.82
2023-04-01,B048,0.1653,0.0496,9.53
2023-05-01,B048,0.1642,0.0484,16.74
2023-06-01,B048,0.1619,0.0475,17.96
2023-07-01,B048,0.1618,0.0496,10.25
2023-08-01,B048,0.1658,0.0509,14.48
2023-09-01,B048,0.1631,0.0491,14.33
2023-10-01,B048,0.1602,0.0493,16.24
2023-11-01,B048,0.1616,0.0492,13.77
2023-12-01,B048,0.1654,0.0512,12.17
2024-01-01,B048,0.1694,0.0506,14.06
2024-02-01,B048,0.1688,0.0509,11.61
2024-03-01,B048,0.1672,0.0489,9.87
2024-04-01,B048,0.1704,0.0522,12.31
2024-05-01,B048,0.1649,0.0482,17.33
2024-06-01,B048,0.1625,0.0521,10.73
2024-07-01,B048,0.1666,0.049,10.71
2024-08-01,B048,0.1692,0.0514,16.33
2024-09-01,B048,0.1666,0.0523,17.77
2024-10-01,B048,0.165,0.0486,9.39
2024-11-01,B048,0.1722,0.0495,16.33
2024-12-01,B048,0.1652,0.0493,10.41
2020-01-01,B049,0.1299,0.0452,13.28
2020-02-01,B049,0.1329,0.0452,12.61
2020-03-01,B049,0.1339,0.0443,14.42
2020-04-01,B049,0.1291,0.0464,10.66
2020-05-01,B049,0.1336,0.0431,13.38
2020-06-01,B049,0.1339,0.0447,11.87
2020-07-01,B049,0.1284,0.0446,11.11
2020-08-01,B049,0.1286,0.0457,15.9
2020-09-01,B049,0.1291,0.0451,9.73
2020-10-01,B049,0.1311,0.0456,17.76
2020-11-01,B049,0.1359,0.0458,11.07
2020-12-01,B049,0.1293,0.0454,17.64
2021-01-01,B049,0.1297,0.0445,15.86
2021-02-01,B049,0.1308,0.0471,11.35
2021-03-01,B049,0.1316,0.0457,12.26
2021-04-01,B049,0.1379,0.0456,14.72
2021-05-01,B049,0.1312,0.0485,17.27
2021-06-01,B049,0.1367,0.0461,12.19
2021-07-01,B049,0.1312,0.0488,11.4
2021-08-01,B049,0.1327,0.0457,11.41
2021-09-01,B049,0.1315,0.0465,17.31
2021-10-01,B049,0.1396,0.0479,12.38
2021-11-01,B049,0.1325,0.0474,14.81
2021-12-01,B049,0.1386,0.0471,14.01
2022-01-01,B049,0.1379,0.048,17.58
2022-02-01,B049,0.1353,0.0478,11.07
2022-03-01,B049,0.1332,0.0465,16.63
2022-04-01,B049,0.1344,0.0493,15.33
2022-05-01,B049,0.1391,0.0481,16.58
2022-06-01,B049,0.1415,0.0496,12.87
2022-07-01,B049,0.1386,0.0476,16.18
2022-08-01,B049,0.1366,0.0461,16.73
2022-09-01,B049,0.1357,0.046,13.99
2022-10-01,B049,0.14,0.0458,13.27
2022-11-01,B049,0.1406,0.0485,17.16
2022-12-01,B049,0.1433,0.0506,11.57
2023-01-01,B049,0.139,0.0491,13.3
2023-02-01,B049,0.1366,0.0503,14.87
2023-03-01,B049,0.1422,0.0483,12.1
2023-04-01,B049,0.1372,0.0493,14.22
2023-05-01,B049,0.1377,0.0473,12.64
2023-06-01,B049,0.1417,0.0478,14.52
2023-07-01,B049,0.1444,0.0474,17.27
2023-08-01,B049,0.1388,0.0495,9.89
2023-09-01,B049,0.1433,0.0472,13.07
2023-10-01,B049,0.1399,0.0493,17.54
2023-11-01,B049,0.1405,0.0515,17.25
2023-12-01,B049,0.1446,0.048,17.85
2024-01-01,B049,0.1459,0.0475,16.45
2024-02-01,B049,0.1446,0.0471,11.39
2024-03-01,B049,0.141,0.0521,9.03
2024-04-01,B049,0.1406,0.0503,16.96
2024-05-01,B049,0.1417,0.0481,17.47
