date,city,temperature_f,humidity_pct,rainfall_in,wind_speed_mph
2021-06-20,New York,73.1,46.8,0.0,2.7
2021-06-21,New York,81.8,72.3,0.0,8.0
2021-06-22,New York,82.1,55.4,0.0,7.2
2021-06-23,New York,81.6,61.8,0.0,10.0
2021-06-24,New York,87.8,57.3,0.0,11.2
2021-06-25,New York,70.5,64.1,0.0,7.7
2021-06-26,New York,84.5,54.4,0.0,7.3
2021-06-27,New York,89.9,60.6,2.07,9.6
2021-06-28,New York,78.0,65.6,0.0,7.2
2021-06-29,New York,81.5,53.9,0.06,7.0
2021-06-30,New York,80.0,56.4,0.0,11.1
2021-07-01,New York,79.5,59.2,0.0,11.8
2021-07-02,New York,82.2,50.6,0.0,11.3
2021-07-03,New York,90.3,58.6,0.0,7.5
2021-07-04,New York,92.2,63.0,0.0,1.6
2021-07-05,New York,82.6,58.8,0.0,7.6
2021-07-06,New York,92.8,59.8,0.0,5.7
2021-07-07,New York,84.5,61.8,0.0,7.6
2021-07-08,New York,92.3,56.8,0.0,6.0
2021-07-09,New York,84.1,67.5,0.0,7.9
2021-07-10,New York,85.2,73.5,0.0,4.9
2021-07-11,New York,86.3,58.3,0.0,4.2
2021-07-12,New York,99.0,65.9,0.0,11.7
2021-07-13,New York,88.6,60.1,0.0,5.1
2021-07-14,New York,81.7,64.9,0.0,8.0
2021-07-15,New York,89.2,74.5,0.0,10.9
2021-07-16,New York,83.3,66.1,0.0,10.7
2021-07-17,New York,82.8,47.8,0.0,10.4
2021-07-18,New York,89.1,65.6,0.0,8.9
2021-07-19,New York,85.1,71.9,0.0,10.2
2021-07-20,New York,86.3,60.2,0.0,12.1
2021-07-21,New York,85.1,70.0,0.0,9.3
2021-07-22,New York,86.5,56.5,0.0,2.5
2021-07-23,New York,86.9,50.1,0.0,6.4
2021-07-24,New York,76.2,63.1,0.0,10.1
2021-07-25,New York,87.9,47.9,0.0,6.1
2021-07-26,New York,80.5,60.1,0.0,12.9
2021-07-27,New York,78.3,72.3,0.0,7.8
2021-07-28,New York,84.5,46.7,0.37,8.3
2021-07-29,New York,85.1,51.8,0.0,11.4
2021-07-30,New York,81.5,53.7,0.0,7.5
2021-07-31,New York,88.3,61.5,0.0,8.5
2021-08-01,New York,78.4,59.1,0.0,10.7
2021-08-02,New York,82.5,73.2,0.0,3.6
2021-08-03,New York,81.6,69.6,0.0,7.1
2021-08-04,New York,83.9,66.0,0.0,10.5
2021-08-05,New York,85.3,63.2,0.0,8.2
2021-08-06,New York,79.4,65.1,0.0,12.4
2021-08-07,New York,87.0,55.1,0.0,3.3
2021-08-08,New York,83.9,68.9,0.0,2.9
2021-08-09,New York,75.0,53.1,0.0,10.3
2021-08-10,New York,74.5,68.7,0.0,10.6
2021-08-11,New York,83.1,71.5,0.0,7.4
2021-08-12,New York,82.0,63.7,0.0,9.2
2021-08-13,New York,82.4,60.6,0.1,10.2
2021-08-14,New York,82.5,65.2,0.0,5.6
2021-08-15,New York,83.5,39.1,0.0,5.9
2021-08-16,New York,86.5,64.4,0.0,8.6
2021-08-17,New York,77.1,61.1,0.0,10.7
2021-08-18,New York,76.6,61.6,0.0,4.5
2021-08-19,New York,76.7,67.7,0.0,7.4
2021-08-20,New York,82.7,61.4,0.0,7.3
2021-08-21,New York,86.8,52.9,0.0,9.3
2021-08-22,New York,79.0,60.9,0.0,8.0
2021-08-23,New York,69.4,62.5,0.0,6.4
2021-08-24,New York,72.8,62.9,0.27,11.7
2021-08-25,New York,76.4,63.3,0.0,6.4
2021-08-26,New York,77.4,70.3,0.0,7.1
2021-08-27,New York,77.8,53.3,0.0,3.2
2021-08-28,New York,79.5,63.4,0.0,5.9
2021-08-29,New York,77.7,72.3,0.0,9.5
2021-08-30,New York,83.5,48.1,1.25,9.0
2021-08-31,New York,75.4,63.4,0.0,9.8
2021-09-01,New York,74.3,57.3,0.97,9.7
2021-09-02,New York,80.0,59.0,0.0,14.3
2021-09-03,New York,70.6,54.8,0.0,5.8
2021-09-04,New York,79.0,60.6,0.0,3.1
2021-09-05,New York,77.4,76.7,0.0,4.8
2021-09-06,New York,75.9,51.9,0.0,5.9
2021-09-07,New York,83.4,52.6,0.0,5.1
2021-09-08,New York,73.1,51.6,0.0,8.3
2021-09-09,New York,84.8,75.8,0.0,11.8
2021-09-10,New York,74.2,58.3,0.0,12.6
2021-09-11,New York,69.1,61.8,0.0,9.5
2021-09-12,New York,74.8,58.8,0.0,14.4
2021-09-13,New York,69.3,54.4,0.0,6.9
2021-09-14,New York,70.4,60.1,0.0,3.1
2021-09-15,New York,75.2,81.7,0.19,11.2
2021-09-16,New York,75.5,73.1,0.0,2.5
2021-09-17,New York,69.8,55.2,0.0,5.7
2021-09-18,New York,76.7,67.2,0.0,9.6
2021-09-19,New York,77.0,55.3,0.0,7.7
2021-09-20,New York,77.9,47.8,0.0,7.4
2021-09-21,New York,73.4,70.2,0.39,4.5
2021-09-22,New York,76.8,71.3,0.0,8.0
2021-09-23,New York,61.8,70.4,0.0,11.0
2021-09-24,New York,68.4,58.2,0.0,8.1
2021-09-25,New York,65.5,60.7,0.0,5.5
2021-09-26,New York,69.5,68.0,0.0,4.3
2021-09-27,New York,66.0,65.1,0.0,5.6
2021-09-28,New York,67.4,58.9,0.0,9.2
2021-09-29,New York,76.2,49.0,0.0,9.0
2021-09-30,New York,66.5,62.9,0.56,5.6
2021-10-01,New York,68.7,70.6,0.0,1.4
2021-10-02,New York,65.4,52.4,0.0,9.3
2021-10-03,New York,66.3,67.1,0.0,5.3
2021-10-04,New York,65.6,64.7,0.0,10.1
2021-10-05,New York,67.1,68.0,0.0,5.7
2021-10-06,New York,69.9,69.0,1.33,5.0
2021-10-07,New York,71.6,56.4,0.0,8.5
2021-10-08,New York,65.2,49.1,0.0,15.1
2021-10-09,New York,66.0,57.7,1.47,10.2
2021-10-10,New York,57.7,69.1,0.0,8.4
2021-10-11,New York,62.0,57.7,0.0,9.1
2021-10-12,New York,66.2,56.4,0.0,2.7
2021-10-13,New York,65.4,47.4,0.0,4.6
2021-10-14,New York,62.0,76.0,0.0,0.5
2021-10-15,New York,64.6,68.6,0.0,13.2
2021-10-16,New York,62.4,68.2,0.0,12.6
2021-10-17,New York,65.1,69.7,0.0,9.2
2021-10-18,New York,60.5,66.6,0.0,8.4
2021-10-19,New York,57.2,60.0,0.0,3.3
2021-10-20,New York,59.8,60.7,0.0,7.3
2021-10-21,New York,44.7,58.6,0.0,13.4
2021-10-22,New York,59.1,83.1,0.0,8.4
2021-10-23,New York,40.5,66.4,0.0,6.3
2021-10-24,New York,48.8,58.3,0.0,2.7
2021-10-25,New York,58.1,65.7,0.0,12.1
2021-10-26,New York,57.7,53.9,0.0,7.8
2021-10-27,New York,49.9,74.0,0.0,2.7
2021-10-28,New York,51.5,56.7,0.0,5.2
2021-10-29,New York,60.4,66.0,0.0,4.2
2021-10-30,New York,51.6,70.5,0.0,7.6
2021-10-31,New York,63.4,65.1,0.0,8.6
2021-11-01,New York,52.9,62.8,0.0,6.5
2021-11-02,New York,54.3,62.1,0.0,10.3
2021-11-03,New York,59.3,61.5,0.92,8.2
2021-11-04,New York,52.2,57.4,0.0,11.2
2021-11-05,New York,46.6,58.4,0.0,6.9
2021-11-06,New York,50.2,73.8,0.0,17.1
2021-11-07,New York,50.1,61.1,0.0,6.3
2021-11-08,New York,43.7,55.7,0.0,5.3
2021-11-09,New York,48.2,57.9,0.0,4.9
2021-11-10,New York,45.6,70.8,0.0,7.4
2021-11-11,New York,52.7,67.4,0.0,2.8
2021-11-12,New York,48.3,66.5,0.0,8.9
2021-11-13,New York,46.4,59.9,0.0,2.3
2021-11-14,New York,46.8,66.6,0.0,8.5
2021-11-15,New York,47.9,56.9,0.0,3.9
2021-11-16,New York,49.3,59.9,0.0,6.9
2021-11-17,New York,41.6,69.8,0.0,9.8
2021-11-18,New York,41.0,69.0,0.0,14.9
2021-11-19,New York,50.2,54.1,0.0,4.8
2021-11-20,New York,43.0,55.2,0.0,7.5
2021-11-21,New York,38.1,62.9,0.13,5.8
2021-11-22,New York,46.1,75.8,0.0,5.4
2021-11-23,New York,45.8,46.7,0.0,5.9
2021-11-24,New York,36.5,64.2,0.0,10.5
2021-11-25,New York,44.0,51.0,0.0,6.5
2021-11-26,New York,45.9,56.9,0.0,14.7
2021-11-27,New York,43.9,59.1,0.0,9.2
2021-11-28,New York,44.7,58.6,0.0,5.0
2021-11-29,New York,35.2,57.7,0.0,6.9
2021-11-30,New York,42.7,62.1,0.0,5.6
2021-12-01,New York,39.5,57.7,0.0,10.4
2021-12-02,New York,38.3,50.3,0.0,3.1
2021-12-03,New York,44.1,68.2,0.0,4.0
2021-12-04,New York,46.5,68.0,0.35,6.2
2021-12-05,New York,47.6,68.7,0.0,10.0
2021-12-06,New York,45.1,49.7,0.0,11.7
2021-12-07,New York,38.4,64.4,0.0,12.1
2021-12-08,New York,40.2,67.4,0.0,9.6
2021-12-09,New York,41.8,53.8,0.0,7.8
2021-12-10,New York,38.6,62.1,0.0,10.4
2021-12-11,New York,38.3,61.1,0.16,4.6
2021-12-12,New York,41.2,76.7,0.59,2.5
2021-12-13,New York,36.9,77.4,0.0,9.3
2021-12-14,New York,33.6,48.7,0.0,5.0
2021-12-15,New York,34.8,82.0,0.0,7.8
2021-12-16,New York,39.2,54.7,0.0,8.4
2021-12-17,New York,36.2,69.8,0.0,8.7
2021-12-18,New York,,69.8,0.0,10.8
2021-12-19,New York,38.7,54.0,0.0,10.5
2021-12-20,New York,33.8,65.9,0.0,8.6
2021-12-21,New York,38.6,61.1,0.0,6.7
2021-12-22,New York,36.7,66.4,0.0,8.3
2021-12-23,New York,29.2,63.8,0.0,6.2
2021-12-24,New York,41.1,71.6,0.0,7.4
2021-12-25,New York,32.1,62.6,0.83,15.9
2021-12-26,New York,26.8,60.7,0.0,8.5
2021-12-27,New York,29.3,70.8,0.0,9.4
2021-12-28,New York,29.3,66.6,0.0,5.9
2021-12-29,New York,33.9,67.9,0.0,11.1
2021-12-30,New York,32.3,56.7,0.0,10.3
2021-12-31,New York,31.9,53.6,0.0,10.3
2022-01-01,New York,36.0,57.5,0.0,8.6
2022-01-02,New York,34.6,57.0,0.0,11.1
2022-01-03,New York,34.4,68.3,0.0,11.8
2022-01-04,New York,,69.8,0.0,8.8
2022-01-05,New York,35.5,60.8,0.0,7.7
2022-01-06,New York,23.1,73.4,0.0,10.7
2022-01-07,New York,30.9,72.9,0.0,5.3
2022-01-08,New York,22.6,63.9,0.12,5.8
2022-01-09,New York,32.5,55.4,0.0,7.8
2022-01-10,New York,32.3,74.6,0.55,2.8
2022-01-11,New York,36.9,61.5,0.48,10.5
2022-01-12,New York,37.5,63.0,0.0,5.1
2022-01-13,New York,33.0,59.3,0.55,6.6
2022-01-14,New York,29.8,54.9,0.0,7.4
2022-01-15,New York,34.2,50.3,0.0,8.1
2022-01-16,New York,29.7,67.1,0.0,7.0
2022-01-17,New York,32.0,55.7,0.0,7.8
2022-01-18,New York,36.4,86.5,0.0,7.8
2022-01-19,New York,29.5,53.3,0.0,6.7
2022-01-20,New York,35.6,51.9,0.0,5.7
2022-01-21,New York,35.1,66.1,0.0,11.2
2022-01-22,New York,27.7,74.2,0.0,1.7
2022-01-23,New York,36.5,62.5,0.0,7.4
2022-01-24,New York,35.3,66.6,0.0,6.6
2022-01-25,New York,32.6,47.3,0.0,9.3
2022-01-26,New York,28.8,56.6,0.0,3.6
2022-01-27,New York,28.4,53.4,0.39,6.5
2022-01-28,New York,29.9,46.8,0.0,7.7
2022-01-29,New York,34.9,62.9,0.0,11.2
2022-01-30,New York,28.2,44.1,0.0,9.0
2022-01-31,New York,34.6,51.4,0.0,4.4
2022-02-01,New York,27.1,57.7,0.0,6.5
2022-02-02,New York,,55.3,0.0,10.7
2022-02-03,New York,33.4,65.2,0.0,4.4
2022-02-04,New York,44.0,64.4,0.0,7.8
2022-02-05,New York,27.0,69.2,0.0,8.0
2022-02-06,New York,39.9,68.0,0.0,6.8
2022-02-07,New York,34.1,71.1,0.41,16.1
2022-02-08,New York,35.5,62.0,0.0,6.8
2022-02-09,New York,34.3,64.4,0.0,9.3
2022-02-10,New York,35.9,66.1,0.0,5.7
2022-02-11,New York,33.4,63.1,0.0,9.6
2022-02-12,New York,40.8,58.8,0.0,10.6
2022-02-13,New York,32.4,59.3,0.0,6.2
2022-02-14,New York,39.8,55.5,0.0,7.8
2022-02-15,New York,32.0,65.4,0.0,5.3
2022-02-16,New York,34.8,61.2,0.0,4.6
2022-02-17,New York,30.5,56.7,0.0,11.1
2022-02-18,New York,37.6,56.7,0.0,6.3
2022-02-19,New York,42.3,52.3,0.0,0.8
2022-02-20,New York,35.6,69.8,0.46,13.3
2022-02-21,New York,35.3,62.6,0.0,5.6
2022-02-22,New York,31.5,55.1,0.0,7.3
2022-02-23,New York,35.7,68.5,0.0,12.9
2022-02-24,New York,29.8,57.5,0.0,7.6
2022-02-25,New York,33.2,50.7,0.0,7.5
2022-02-26,New York,38.6,70.2,0.0,4.3
2022-02-27,New York,43.8,57.7,0.0,3.1
2022-02-28,New York,50.8,58.7,0.0,7.5
2022-03-01,New York,35.8,62.3,0.0,9.1
2022-03-02,New York,45.2,71.1,0.0,8.9
2022-03-03,New York,40.1,62.2,0.0,6.6
2022-03-04,New York,38.7,52.4,0.0,8.1
2022-03-05,New York,41.6,66.4,0.0,2.5
2022-03-06,New York,40.3,58.1,0.0,9.4
2022-03-07,New York,40.8,77.1,0.0,8.5
2022-03-08,New York,38.8,62.0,0.0,13.9
2022-03-09,New York,34.7,44.1,0.0,8.0
2022-03-10,New York,34.4,64.9,0.0,5.2
2022-03-11,New York,44.6,77.6,0.0,7.8
2022-03-12,New York,40.8,74.6,0.0,7.0
2022-03-13,New York,39.7,76.6,0.07,9.3
2022-03-14,New York,42.8,53.8,0.38,8.1
2022-03-15,New York,46.7,69.3,0.0,4.2
2022-03-16,New York,44.3,56.2,0.0,3.1
2022-03-17,New York,40.9,63.8,0.0,8.8
2022-03-18,New York,49.8,51.8,0.0,12.1
2022-03-19,New York,51.7,56.8,0.0,8.2
2022-03-20,New York,47.3,56.6,0.0,10.4
2022-03-21,New York,,69.2,0.0,11.0
2022-03-22,New York,51.4,68.4,0.0,8.8
2022-03-23,New York,51.3,64.2,0.0,5.6
2022-03-24,New York,49.4,51.2,0.0,8.6
2022-03-25,New York,49.7,59.5,0.0,11.6
2022-03-26,New York,49.8,56.0,0.0,9.6
2022-03-27,New York,42.9,69.0,0.0,10.2
2022-03-28,New York,51.4,71.4,0.0,6.6
2022-03-29,New York,42.6,70.5,0.0,7.4
2022-03-30,New York,45.6,56.0,0.0,7.6
2022-03-31,New York,55.4,40.1,0.25,7.8
2022-04-01,New York,53.8,47.9,0.0,11.5
2022-04-02,New York,57.1,73.4,0.0,1.0
2022-04-03,New York,49.6,58.8,0.0,8.1
2022-04-04,New York,46.1,56.0,0.47,7.8
2022-04-05,New York,50.7,75.1,0.0,3.9
2022-04-06,New York,52.6,72.1,0.0,10.0
2022-04-07,New York,53.0,62.2,0.0,5.8
2022-04-08,New York,58.2,59.7,0.0,6.9
2022-04-09,New York,51.9,60.9,0.0,13.5
2022-04-10,New York,55.5,63.8,0.0,11.0
2022-04-11,New York,50.0,74.8,0.0,9.7
2022-04-12,New York,56.9,65.4,0.0,9.1
2022-04-13,New York,55.3,67.8,0.0,7.5
2022-04-14,New York,52.4,71.4,0.0,14.0
2022-04-15,New York,55.2,52.6,0.0,10.4
2022-04-16,New York,55.8,68.0,0.0,5.8
2022-04-17,New York,55.9,59.6,0.0,3.8
2022-04-18,New York,65.6,41.9,0.0,9.7
2022-04-19,New York,57.6,45.0,0.0,7.8
2022-04-20,New York,57.4,53.9,0.0,3.7
2022-04-21,New York,49.5,66.2,0.0,9.3
2022-04-22,New York,55.4,62.9,0.0,7.2
2022-04-23,New York,58.7,63.5,0.0,9.6
2022-04-24,New York,57.2,77.6,0.0,9.3
2022-04-25,New York,67.0,51.8,0.0,6.2
2022-04-26,New York,60.5,61.8,0.0,9.9
2022-04-27,New York,67.5,64.4,0.0,6.5
2022-04-28,New York,62.4,56.1,0.0,6.7
2022-04-29,New York,62.8,62.2,0.0,6.4
2022-04-30,New York,62.6,49.2,0.0,11.4
2022-05-01,New York,63.5,73.3,0.0,7.2
2022-05-02,New York,71.7,56.5,1.16,12.1
2022-05-03,New York,53.9,78.3,0.0,13.4
2022-05-04,New York,55.8,61.7,0.0,5.8
2022-05-05,New York,62.8,70.2,0.0,0.0
2022-05-06,New York,65.8,61.6,0.0,11.1
2022-05-07,New York,69.2,61.8,0.0,7.0
2022-05-08,New York,68.7,57.3,0.0,5.4
2022-05-09,New York,65.3,63.0,0.0,6.2
2022-05-10,New York,72.0,64.5,0.0,6.8
2022-05-11,New York,72.5,55.7,0.0,11.9
2022-05-12,New York,69.1,61.0,0.0,8.5
2022-05-13,New York,73.0,57.1,0.0,11.9
2022-05-14,New York,70.4,80.4,0.0,9.5
2022-05-15,New York,67.0,61.3,0.0,7.1
2022-05-16,New York,73.1,74.4,0.0,6.8
2022-05-17,New York,70.9,60.4,0.0,9.7
2022-05-18,New York,70.8,64.1,0.0,10.5
2022-05-19,New York,77.8,51.4,0.0,11.0
2022-05-20,New York,60.5,58.4,0.0,7.2
2022-05-21,New York,65.6,63.7,0.0,8.5
2022-05-22,New York,67.0,74.7,0.0,9.8
2022-05-23,New York,71.1,63.8,0.0,6.8
2022-05-24,New York,72.0,73.1,0.0,4.6
2022-05-25,New York,66.7,67.1,0.0,5.6
2022-05-26,New York,69.4,75.0,0.0,7.3
2022-05-27,New York,70.4,61.5,0.0,10.0
2022-05-28,New York,85.7,81.1,0.0,11.8
2022-05-29,New York,83.1,58.1,0.0,3.9
2022-05-30,New York,73.5,55.9,0.0,6.2
2022-05-31,New York,74.0,52.3,0.0,6.9
2022-06-01,New York,70.9,80.6,0.0,10.4
2022-06-02,New York,67.8,68.6,0.0,6.4
2022-06-03,New York,76.2,59.3,0.0,6.7
2022-06-04,New York,72.5,72.0,0.0,3.8
2022-06-05,New York,77.0,67.5,0.0,9.5
2022-06-06,New York,70.5,77.7,0.0,7.5
2022-06-07,New York,74.5,49.6,0.0,6.0
2022-06-08,New York,79.0,59.9,0.0,7.2
2022-06-09,New York,80.2,58.3,0.0,11.4
2022-06-10,New York,80.8,46.2,0.0,5.0
2022-06-11,New York,73.2,70.5,0.0,5.5
2022-06-12,New York,83.3,59.8,0.0,11.8
2022-06-13,New York,76.1,67.9,0.0,8.2
2022-06-14,New York,82.8,80.9,0.0,10.0
2022-06-15,New York,80.2,59.2,0.0,9.2
2022-06-16,New York,74.3,58.6,0.0,7.9
2022-06-17,New York,79.3,62.9,0.0,7.0
2022-06-18,New York,82.7,69.9,0.0,10.5
2022-06-19,New York,84.0,57.5,0.0,11.5
2022-06-20,New York,80.8,57.0,0.0,11.3
2022-06-21,New York,88.6,70.5,0.0,4.4
2022-06-22,New York,86.5,65.0,0.0,11.9
2022-06-23,New York,81.0,45.6,0.0,6.9
2022-06-24,New York,85.7,52.2,0.0,5.7
2022-06-25,New York,91.2,74.0,0.0,7.5
2022-06-26,New York,91.5,65.2,0.67,10.5
2022-06-27,New York,77.4,55.9,0.0,9.6
2022-06-28,New York,78.9,60.6,0.0,7.2
2022-06-29,New York,89.9,62.1,0.0,10.5
2022-06-30,New York,78.6,67.9,0.0,8.4
2022-07-01,New York,77.6,51.1,0.0,6.3
2022-07-02,New York,81.5,55.3,0.0,5.9
2022-07-03,New York,85.7,64.2,0.0,9.2
2022-07-04,New York,83.5,61.2,0.0,7.8
2022-07-05,New York,81.2,66.6,0.0,3.9
2022-07-06,New York,81.2,52.2,0.0,10.5
2022-07-07,New York,81.1,64.9,0.0,6.6
2022-07-08,New York,80.5,70.7,0.0,12.8
2022-07-09,New York,94.8,65.9,0.0,3.8
2022-07-10,New York,85.9,63.1,0.0,7.5
2022-07-11,New York,88.7,61.2,0.0,5.9
2022-07-12,New York,82.5,55.3,0.0,5.1
2022-07-13,New York,84.0,61.4,0.0,6.5
2022-07-14,New York,81.6,72.1,0.0,13.3
2022-07-15,New York,73.0,61.0,0.0,8.4
2022-07-16,New York,78.7,54.9,0.0,5.6
2022-07-17,New York,76.8,58.1,0.0,2.5
2022-07-18,New York,74.9,63.6,0.0,2.8
2022-07-19,New York,79.6,59.0,0.0,6.4
2022-07-20,New York,91.0,65.9,0.17,6.1
2022-07-21,New York,84.8,66.2,0.0,7.3
2022-07-22,New York,90.8,69.1,0.0,1.2
2022-07-23,New York,86.8,73.4,0.32,7.7
2022-07-24,New York,88.5,70.0,0.0,11.1
2022-07-25,New York,80.9,54.5,0.0,12.9
2022-07-26,New York,87.2,54.8,1.24,2.3
2022-07-27,New York,88.1,61.4,0.0,5.6
2022-07-28,New York,82.2,58.4,0.0,5.4
2022-07-29,New York,87.2,52.9,0.0,8.4
2022-07-30,New York,87.2,58.5,0.0,4.3
2022-07-31,New York,82.1,58.2,0.0,13.0
2022-08-01,New York,79.4,56.6,0.0,8.1
2022-08-02,New York,79.0,59.5,0.0,7.6
2022-08-03,New York,84.7,71.4,0.0,12.8
2022-08-04,New York,85.6,63.6,0.0,8.0
2022-08-05,New York,80.5,81.8,0.0,9.2
2022-08-06,New York,,63.4,0.0,5.7
2022-08-07,New York,86.4,59.7,0.0,3.9
2022-08-08,New York,86.4,62.0,0.0,6.2
2022-08-09,New York,90.5,64.1,0.0,14.6
2022-08-10,New York,89.1,65.5,0.0,9.9
2022-08-11,New York,78.7,78.6,0.0,8.8
2022-08-12,New York,90.6,55.2,0.0,5.1
2022-08-13,New York,80.4,68.9,0.32,10.7
2022-08-14,New York,87.3,63.7,0.36,3.9
2022-08-15,New York,82.8,49.4,0.0,3.3
2022-08-16,New York,80.4,68.2,0.0,6.3
2022-08-17,New York,73.9,72.1,0.0,13.9
2022-08-18,New York,81.1,55.1,0.0,13.7
2022-08-19,New York,74.6,61.9,0.0,6.6
2022-08-20,New York,85.7,48.2,0.0,6.0
2022-08-21,New York,88.0,51.9,0.0,3.1
2022-08-22,New York,77.3,70.4,0.0,8.2
2022-08-23,New York,82.0,58.3,0.0,8.5
2022-08-24,New York,77.2,53.1,0.0,10.4
2022-08-25,New York,77.3,63.8,0.0,10.7
2022-08-26,New York,83.4,57.8,0.0,7.4
2022-08-27,New York,79.4,58.2,0.0,9.7
2022-08-28,New York,87.2,67.9,0.11,5.9
2022-08-29,New York,76.9,52.7,0.0,9.6
2022-08-30,New York,83.3,54.8,0.0,6.5
2022-08-31,New York,78.9,63.2,0.0,9.4
2022-09-01,New York,81.8,69.8,0.0,9.1
2022-09-02,New York,75.8,71.9,0.0,8.2
2022-09-03,New York,77.3,56.7,0.0,10.4
2022-09-04,New York,76.7,69.5,0.0,3.3
2022-09-05,New York,73.1,55.7,0.0,4.8
2022-09-06,New York,79.6,76.6,0.0,7.2
2022-09-07,New York,79.2,52.9,0.0,3.7
2022-09-08,New York,78.6,72.6,0.0,6.8
2022-09-09,New York,82.5,56.7,0.0,6.9
2022-09-10,New York,81.7,78.1,0.0,11.9
2022-09-11,New York,73.2,66.7,0.0,8.4
2022-09-12,New York,76.2,53.9,0.0,11.1
2022-09-13,New York,71.3,57.8,0.0,8.9
2022-09-14,New York,73.8,68.2,0.0,6.4
2022-09-15,New York,70.7,70.4,0.0,8.4
2022-09-16,New York,80.3,61.4,0.0,10.2
2022-09-17,New York,74.2,62.4,0.0,11.6
2022-09-18,New York,71.2,68.1,0.0,7.6
2022-09-19,New York,77.2,63.1,0.0,3.1
2022-09-20,New York,61.7,51.7,0.0,2.8
2022-09-21,New York,62.0,55.5,0.0,7.0
2022-09-22,New York,74.2,63.9,0.75,1.0
2022-09-23,New York,70.5,71.7,0.75,13.4
2022-09-24,New York,70.9,74.9,0.0,9.8
2022-09-25,New York,63.4,68.2,0.42,6.1
2022-09-26,New York,68.9,64.3,0.0,4.7
2022-09-27,New York,77.6,68.0,0.0,11.1
2022-09-28,New York,71.8,56.7,0.0,4.7
2022-09-29,New York,68.5,60.8,0.0,4.9
2022-09-30,New York,65.3,55.4,0.0,5.7
2022-10-01,New York,65.1,52.0,0.0,8.3
2022-10-02,New York,56.8,64.7,0.0,9.9
2022-10-03,New York,67.1,63.5,0.0,11.6
2022-10-04,New York,69.3,67.5,0.0,11.1
2022-10-05,New York,58.0,66.4,0.0,8.0
2022-10-06,New York,61.7,63.9,0.0,11.1
2022-10-07,New York,59.0,66.5,0.0,6.0
2022-10-08,New York,59.4,61.7,0.0,2.5
2022-10-09,New York,63.6,65.3,0.0,6.0
2022-10-10,New York,53.5,56.2,0.0,5.6
2022-10-11,New York,65.2,65.0,0.0,6.1
2022-10-12,New York,65.4,67.3,0.0,5.1
2022-10-13,New York,60.4,56.6,0.0,6.6
2022-10-14,New York,49.9,62.4,0.0,9.9
2022-10-15,New York,56.1,57.0,0.0,13.1
2022-10-16,New York,65.7,57.8,0.0,2.8
2022-10-17,New York,47.2,53.0,0.0,4.1
2022-10-18,New York,57.7,72.1,0.0,5.6
2022-10-19,New York,53.5,70.5,0.0,10.3
2022-10-20,New York,61.9,66.3,0.0,7.4
2022-10-21,New York,54.8,77.8,0.0,5.8
2022-10-22,New York,59.2,60.5,0.98,10.2
2022-10-23,New York,59.5,86.3,0.0,10.9
2022-10-24,New York,64.8,60.2,0.0,7.9
2022-10-25,New York,55.1,64.0,0.0,5.6
2022-10-26,New York,57.3,58.8,0.0,8.8
2022-10-27,New York,48.5,65.0,0.0,7.3
2022-10-28,New York,60.1,68.7,0.0,7.3
2022-10-29,New York,50.8,61.1,0.0,6.5
2022-10-30,New York,51.3,76.2,0.0,10.8
2022-10-31,New York,53.2,63.9,0.0,8.7
2022-11-01,New York,45.9,64.2,0.0,11.1
2022-11-02,New York,53.5,54.7,0.0,12.0
2022-11-03,New York,56.4,65.3,0.0,9.4
2022-11-04,New York,52.9,60.9,0.0,6.5
2022-11-05,New York,44.0,57.1,0.0,11.1
2022-11-06,New York,50.1,55.8,0.0,9.4
2022-11-07,New York,53.6,83.4,0.0,15.8
2022-11-08,New York,41.4,59.9,0.0,8.9
2022-11-09,New York,44.6,50.3,0.0,10.1
2022-11-10,New York,52.9,56.4,0.0,8.9
2022-11-11,New York,49.8,61.6,0.0,7.7
2022-11-12,New York,50.0,66.4,0.0,7.2
2022-11-13,New York,56.1,66.4,0.0,8.9
2022-11-14,New York,49.4,67.4,0.0,9.6
2022-11-15,New York,49.8,56.8,1.15,11.5
2022-11-16,New York,58.7,64.7,0.0,8.9
2022-11-17,New York,45.1,55.0,0.0,6.6
2022-11-18,New York,42.1,57.0,0.0,7.0
2022-11-19,New York,47.2,54.7,0.0,4.0
2022-11-20,New York,46.9,52.5,0.0,13.0
2022-11-21,New York,42.1,70.5,0.0,6.4
2022-11-22,New York,39.5,67.5,0.0,10.9
2022-11-23,New York,54.1,69.8,0.0,8.8
2022-11-24,New York,44.8,62.3,0.0,8.9
2022-11-25,New York,39.7,68.2,0.0,7.6
2022-11-26,New York,46.7,47.9,0.0,5.6
2022-11-27,New York,41.8,68.9,0.0,5.1
2022-11-28,New York,40.8,63.4,0.0,13.2
2022-11-29,New York,44.1,67.0,0.0,8.3
2022-11-30,New York,35.4,65.0,0.0,11.4
2022-12-01,New York,42.4,54.1,0.0,12.2
2022-12-02,New York,49.1,50.0,0.0,6.8
2022-12-03,New York,42.3,56.3,0.0,9.3
2022-12-04,New York,38.2,66.5,0.34,8.1
2022-12-05,New York,37.2,67.5,0.0,4.5
2022-12-06,New York,37.4,51.1,0.0,7.4
2022-12-07,New York,37.8,54.2,0.0,9.8
2022-12-08,New York,36.9,56.2,0.0,6.5
